"tract_id","pop_h1","pop_h2","pop_h3","pop_qty"
"06085502704","HspLt","HspLt","P0020002",468.000000000013
"06085502704","White","White","P0020005",1792.00000000005
"06085502704","AABlk","AABlk","P0020006",49.0000000000014
"06085502704","Other","NatAm","P0020007",8.00000000000023
"06085502704","AsnPI","Asian","P0020008",1385.00000000004
"06085502704","AsnPI","PcIsl","P0020009",6.00000000000017
"06085502704","Other","Other","P0020010",33.0000000000009
"06085502704","Other","Multi","P0020011",265.000000000008
"06085501602","HspLt","HspLt","P0020002",1899.99999999996
"06085501602","White","White","P0020005",606.999999999987
"06085501602","AABlk","AABlk","P0020006",204.999999999996
"06085501602","Other","NatAm","P0020007",6.99999999999985
"06085501602","AsnPI","Asian","P0020008",551.999999999988
"06085501602","AsnPI","PcIsl","P0020009",15.9999999999997
"06085501602","Other","Other","P0020010",27.9999999999994
"06085501602","Other","Multi","P0020011",125.999999999997
"06085506505","HspLt","HspLt","P0020002",2309.99999999998
"06085506505","White","White","P0020005",971.999999999993
"06085506505","AABlk","AABlk","P0020006",240.999999999998
"06085506505","Other","NatAm","P0020007",5.99999999999996
"06085506505","AsnPI","Asian","P0020008",1024.99999999999
"06085506505","AsnPI","PcIsl","P0020009",29.9999999999998
"06085506505","Other","Other","P0020010",19.9999999999999
"06085506505","Other","Multi","P0020011",183.999999999999
"06085504510","HspLt","HspLt","P0020002",336.000000000003
"06085504510","White","White","P0020005",246.000000000002
"06085504510","AABlk","AABlk","P0020006",191.000000000001
"06085504510","Other","NatAm","P0020007",5.00000000000004
"06085504510","AsnPI","Asian","P0020008",3231.00000000003
"06085504510","AsnPI","PcIsl","P0020009",10.0000000000001
"06085504510","Other","Other","P0020010",7.00000000000005
"06085504510","Other","Multi","P0020011",93.0000000000007
"06085508708","HspLt","HspLt","P0020002",307.000000000009
"06085508708","White","White","P0020005",828.000000000023
"06085508708","AABlk","AABlk","P0020006",64.0000000000018
"06085508708","Other","NatAm","P0020007",1.00000000000003
"06085508708","AsnPI","Asian","P0020008",3262.00000000009
"06085508708","AsnPI","PcIsl","P0020009",5.00000000000014
"06085508708","Other","Other","P0020010",24.0000000000007
"06085508708","Other","Multi","P0020011",162.000000000005
"06085505902","HspLt","HspLt","P0020002",788.999999999991
"06085505902","White","White","P0020005",1542.99999999998
"06085505902","AABlk","AABlk","P0020006",167.999999999998
"06085505902","Other","NatAm","P0020007",4.99999999999995
"06085505902","AsnPI","Asian","P0020008",1028.99999999999
"06085505902","AsnPI","PcIsl","P0020009",8.9999999999999
"06085505902","Other","Other","P0020010",38.9999999999996
"06085505902","Other","Multi","P0020011",246.999999999997
"06085503127","HspLt","HspLt","P0020002",952.000000000003
"06085503127","White","White","P0020005",1647.00000000001
"06085503127","AABlk","AABlk","P0020006",191.000000000001
"06085503127","Other","NatAm","P0020007",5.00000000000002
"06085503127","AsnPI","Asian","P0020008",1968.00000000001
"06085503127","AsnPI","PcIsl","P0020009",13
"06085503127","Other","Other","P0020010",26.0000000000001
"06085503127","Other","Multi","P0020011",263.000000000001
"06085503126","HspLt","HspLt","P0020002",806.999999999982
"06085503126","White","White","P0020005",855.999999999981
"06085503126","AABlk","AABlk","P0020006",121.999999999997
"06085503126","Other","NatAm","P0020007",4.99999999999989
"06085503126","AsnPI","Asian","P0020008",1970.99999999996
"06085503126","AsnPI","PcIsl","P0020009",4.99999999999989
"06085503126","Other","Other","P0020010",22.9999999999995
"06085503126","Other","Multi","P0020011",153.999999999997
"06085503124","HspLt","HspLt","P0020002",2108.00000000002
"06085503124","White","White","P0020005",814.000000000009
"06085503124","AABlk","AABlk","P0020006",420.000000000005
"06085503124","Other","NatAm","P0020007",13.0000000000001
"06085503124","AsnPI","Asian","P0020008",1200.00000000001
"06085503124","AsnPI","PcIsl","P0020009",13.0000000000001
"06085503124","Other","Other","P0020010",13.0000000000001
"06085503124","Other","Multi","P0020011",142.000000000002
"06085503125","HspLt","HspLt","P0020002",928.00000000003
"06085503125","White","White","P0020005",1123.00000000004
"06085503125","AABlk","AABlk","P0020006",146.000000000005
"06085503125","Other","NatAm","P0020007",6.00000000000019
"06085503125","AsnPI","Asian","P0020008",1272.00000000004
"06085503125","AsnPI","PcIsl","P0020009",14.0000000000004
"06085503125","Other","Other","P0020010",32.000000000001
"06085503125","Other","Multi","P0020011",159.000000000005
"06085512055","HspLt","HspLt","P0020002",928.000000000004
"06085512055","White","White","P0020005",583.000000000002
"06085512055","AABlk","AABlk","P0020006",130
"06085512055","Other","NatAm","P0020007",9.00000000000003
"06085512055","AsnPI","Asian","P0020008",1178
"06085512055","AsnPI","PcIsl","P0020009",19.0000000000001
"06085512055","Other","Other","P0020010",25.0000000000001
"06085512055","Other","Multi","P0020011",126
"06085509002","HspLt","HspLt","P0020002",1467.00000000001
"06085509002","White","White","P0020005",835.000000000008
"06085509002","AABlk","AABlk","P0020006",57.0000000000005
"06085509002","Other","NatAm","P0020007",4.00000000000004
"06085509002","AsnPI","Asian","P0020008",1296.00000000001
"06085509002","AsnPI","PcIsl","P0020009",15.0000000000001
"06085509002","Other","Other","P0020010",22.0000000000002
"06085509002","Other","Multi","P0020011",137.000000000001
"06085509001","HspLt","HspLt","P0020002",1522
"06085509001","White","White","P0020005",702
"06085509001","AABlk","AABlk","P0020006",51
"06085509001","Other","NatAm","P0020007",1
"06085509001","AsnPI","Asian","P0020008",928.000000000001
"06085509001","AsnPI","PcIsl","P0020009",13
"06085509001","Other","Other","P0020010",24
"06085509001","Other","Multi","P0020011",114
"06001430900","HspLt","HspLt","P0020002",1496
"06001430900","White","White","P0020005",1454
"06001430900","AABlk","AABlk","P0020006",498.000000000001
"06001430900","Other","NatAm","P0020007",24.0000000000001
"06001430900","AsnPI","Asian","P0020008",1274
"06001430900","AsnPI","PcIsl","P0020009",49.0000000000001
"06001430900","Other","Other","P0020010",51.0000000000001
"06001430900","Other","Multi","P0020011",291.000000000001
"06075013300","HspLt","HspLt","P0020002",288.000000000002
"06075013300","White","White","P0020005",3179.00000000002
"06075013300","AABlk","AABlk","P0020006",53.0000000000003
"06075013300","Other","NatAm","P0020007",0
"06075013300","AsnPI","Asian","P0020008",541.000000000003
"06075013300","AsnPI","PcIsl","P0020009",1.00000000000001
"06075013300","Other","Other","P0020010",23.0000000000001
"06075013300","Other","Multi","P0020011",259.000000000001
"06075022803","HspLt","HspLt","P0020002",1931.00000000002
"06075022803","White","White","P0020005",1578.00000000002
"06075022803","AABlk","AABlk","P0020006",76.0000000000008
"06075022803","Other","NatAm","P0020007",5.00000000000005
"06075022803","AsnPI","Asian","P0020008",559.000000000006
"06075022803","AsnPI","PcIsl","P0020009",5.00000000000005
"06075022803","Other","Other","P0020010",30.0000000000003
"06075022803","Other","Multi","P0020011",196.000000000002
"06075047702","HspLt","HspLt","P0020002",298
"06075047702","White","White","P0020005",1505
"06075047702","AABlk","AABlk","P0020006",69.0000000000001
"06075047702","Other","NatAm","P0020007",10
"06075047702","AsnPI","Asian","P0020008",1723
"06075047702","AsnPI","PcIsl","P0020009",9.00000000000001
"06075047702","Other","Other","P0020010",16
"06075047702","Other","Multi","P0020011",193
"06075035202","HspLt","HspLt","P0020002",491
"06075035202","White","White","P0020005",1847
"06075035202","AABlk","AABlk","P0020006",92.9999999999999
"06075035202","Other","NatAm","P0020007",6.99999999999999
"06075035202","AsnPI","Asian","P0020008",1609
"06075035202","AsnPI","PcIsl","P0020009",16
"06075035202","Other","Other","P0020010",33
"06075035202","Other","Multi","P0020011",257
"06001432100","HspLt","HspLt","P0020002",1042.99999999999
"06001432100","White","White","P0020005",1536.99999999998
"06001432100","AABlk","AABlk","P0020006",512.999999999994
"06001432100","Other","NatAm","P0020007",30.9999999999996
"06001432100","AsnPI","Asian","P0020008",615.999999999992
"06001432100","AsnPI","PcIsl","P0020009",34.9999999999996
"06001432100","Other","Other","P0020010",12.9999999999998
"06001432100","Other","Multi","P0020011",332.999999999996
"06075025403","HspLt","HspLt","P0020002",1424.99999999998
"06075025403","White","White","P0020005",1209.99999999998
"06075025403","AABlk","AABlk","P0020006",309.999999999996
"06075025403","Other","NatAm","P0020007",9.99999999999986
"06075025403","AsnPI","Asian","P0020008",1205.99999999998
"06075025403","AsnPI","PcIsl","P0020009",35.9999999999995
"06075025403","Other","Other","P0020010",25.9999999999996
"06075025403","Other","Multi","P0020011",206.999999999997
"06075022702","HspLt","HspLt","P0020002",261.999999999996
"06075022702","White","White","P0020005",1329.99999999998
"06075022702","AABlk","AABlk","P0020006",42.9999999999994
"06075022702","Other","NatAm","P0020007",6.99999999999991
"06075022702","AsnPI","Asian","P0020008",368.999999999995
"06075022702","AsnPI","PcIsl","P0020009",3.99999999999995
"06075022702","Other","Other","P0020010",13.9999999999998
"06075022702","Other","Multi","P0020011",164.999999999998
"06001431000","HspLt","HspLt","P0020002",856.000000000002
"06001431000","White","White","P0020005",914.000000000002
"06001431000","AABlk","AABlk","P0020006",221
"06001431000","Other","NatAm","P0020007",6.00000000000001
"06001431000","AsnPI","Asian","P0020008",875.000000000002
"06001431000","AsnPI","PcIsl","P0020009",7.00000000000002
"06001431000","Other","Other","P0020010",17
"06001431000","Other","Multi","P0020011",195
"06085503325","HspLt","HspLt","P0020002",1084.99999999998
"06085503325","White","White","P0020005",274.999999999996
"06085503325","AABlk","AABlk","P0020006",93.9999999999986
"06085503325","Other","NatAm","P0020007",5.99999999999991
"06085503325","AsnPI","Asian","P0020008",2864.99999999996
"06085503325","AsnPI","PcIsl","P0020009",20.9999999999997
"06085503325","Other","Other","P0020010",16.9999999999997
"06085503325","Other","Multi","P0020011",85.9999999999987
"06085503602","HspLt","HspLt","P0020002",2941.00000000003
"06085503602","White","White","P0020005",278.000000000003
"06085503602","AABlk","AABlk","P0020006",84.0000000000008
"06085503602","Other","NatAm","P0020007",13.0000000000001
"06085503602","AsnPI","Asian","P0020008",1315.00000000001
"06085503602","AsnPI","PcIsl","P0020009",10.0000000000001
"06085503602","Other","Other","P0020010",30.0000000000003
"06085503602","Other","Multi","P0020011",64.0000000000006
"06085503703","HspLt","HspLt","P0020002",2783.99999999982
"06085503703","White","White","P0020005",49.9999999999967
"06085503703","AABlk","AABlk","P0020006",70.9999999999954
"06085503703","Other","NatAm","P0020007",1.99999999999987
"06085503703","AsnPI","Asian","P0020008",963.999999999937
"06085503703","AsnPI","PcIsl","P0020009",25.9999999999983
"06085503703","Other","Other","P0020010",8.99999999999941
"06085503703","Other","Multi","P0020011",20.9999999999986
"06085503712","HspLt","HspLt","P0020002",1853.00000000004
"06085503712","White","White","P0020005",255.000000000005
"06085503712","AABlk","AABlk","P0020006",101.000000000002
"06085503712","Other","NatAm","P0020007",6.00000000000013
"06085503712","AsnPI","Asian","P0020008",1884.00000000004
"06085503712","AsnPI","PcIsl","P0020009",19.0000000000004
"06085503712","Other","Other","P0020010",8.00000000000017
"06085503712","Other","Multi","P0020011",91.0000000000019
"06001428000","HspLt","HspLt","P0020002",481
"06001428000","White","White","P0020005",986
"06001428000","AABlk","AABlk","P0020006",186
"06001428000","Other","NatAm","P0020007",8
"06001428000","AsnPI","Asian","P0020008",1080
"06001428000","AsnPI","PcIsl","P0020009",17
"06001428000","Other","Other","P0020010",15
"06001428000","Other","Multi","P0020011",224
"06001430700","HspLt","HspLt","P0020002",749.000000000018
"06001430700","White","White","P0020005",1775.00000000004
"06001430700","AABlk","AABlk","P0020006",113.000000000003
"06001430700","Other","NatAm","P0020007",4.0000000000001
"06001430700","AsnPI","Asian","P0020008",1231.00000000003
"06001430700","AsnPI","PcIsl","P0020009",9.00000000000021
"06001430700","Other","Other","P0020010",39.0000000000009
"06001430700","Other","Multi","P0020011",289.000000000007
"06075025200","HspLt","HspLt","P0020002",1124.00000000001
"06075025200","White","White","P0020005",2845.00000000002
"06075025200","AABlk","AABlk","P0020006",100.000000000001
"06075025200","Other","NatAm","P0020007",4.00000000000003
"06075025200","AsnPI","Asian","P0020008",653.000000000005
"06075025200","AsnPI","PcIsl","P0020009",12.0000000000001
"06075025200","Other","Other","P0020010",25.0000000000002
"06075025200","Other","Multi","P0020011",401.000000000003
"06075025300","HspLt","HspLt","P0020002",1148.00000000002
"06075025300","White","White","P0020005",2200.00000000003
"06075025300","AABlk","AABlk","P0020006",70.000000000001
"06075025300","Other","NatAm","P0020007",0
"06075025300","AsnPI","Asian","P0020008",695.00000000001
"06075025300","AsnPI","PcIsl","P0020009",7.0000000000001
"06075025300","Other","Other","P0020010",28.0000000000004
"06075025300","Other","Multi","P0020011",264.000000000004
"06075025402","HspLt","HspLt","P0020002",691.999999999997
"06075025402","White","White","P0020005",1184
"06075025402","AABlk","AABlk","P0020006",83.9999999999997
"06075025402","Other","NatAm","P0020007",4.99999999999998
"06075025402","AsnPI","Asian","P0020008",684.999999999997
"06075025402","AsnPI","PcIsl","P0020009",4.99999999999998
"06075025402","Other","Other","P0020010",14.9999999999999
"06075025402","Other","Multi","P0020011",198.999999999999
"06075025600","HspLt","HspLt","P0020002",1460.99999999998
"06075025600","White","White","P0020005",802.999999999987
"06075025600","AABlk","AABlk","P0020006",100.999999999998
"06075025600","Other","NatAm","P0020007",3.99999999999994
"06075025600","AsnPI","Asian","P0020008",2924.99999999995
"06075025600","AsnPI","PcIsl","P0020009",17.9999999999997
"06075025600","Other","Other","P0020010",19.9999999999997
"06075025600","Other","Multi","P0020011",149.999999999998
"06075025800","HspLt","HspLt","P0020002",464.000000000002
"06075025800","White","White","P0020005",241.000000000001
