"US_ISRM_id","src_h1","pol_abbr","ems_qty","ems_unit"
"1171","nonpt","VOC",11.105,"ton/yr"
"1171","nonpt","NH3",0.342657,"ton/yr"
"1171","np_oilgas","NOx",0.000000909781,"ton/yr"
"1171","np_oilgas","SOx",0.0000179269,"ton/yr"
"1171","np_oilgas","VOC",0.286179,"ton/yr"
"1171","onroad","PM25",0.250142,"ton/yr"
"1171","onroad","NOx",5.59256,"ton/yr"
"1171","onroad","SOx",0.0292066,"ton/yr"
"1171","onroad","VOC",1.86015,"ton/yr"
"1171","onroad","NH3",0.195319,"ton/yr"
"1171","rail","PM25",0.0188875,"ton/yr"
"1171","rail","NOx",0.981242,"ton/yr"
"1171","rail","SOx",0.000913241,"ton/yr"
"1171","rail","VOC",0.122177,"ton/yr"
"1171","rail","NH3",0.0000242258,"ton/yr"
"1172","afdust","PM25",0.706387,"ton/yr"
"1172","nonpt","PM25",1.31866,"ton/yr"
"1172","nonpt","NOx",2.7635,"ton/yr"
"1172","nonpt","SOx",0.0351076,"ton/yr"
"1172","nonpt","VOC",14.1259,"ton/yr"
"1172","nonpt","NH3",0.786054,"ton/yr"
"1172","np_oilgas","NOx",0.0000000800875,"ton/yr"
"1172","np_oilgas","SOx",0.00000157809,"ton/yr"
"1172","np_oilgas","VOC",0.0251922,"ton/yr"
"1172","onroad","PM25",0.281589,"ton/yr"
"1172","onroad","NOx",6.39738,"ton/yr"
"1172","onroad","SOx",0.0330699,"ton/yr"
"1172","onroad","VOC",2.09009,"ton/yr"
"1172","onroad","NH3",0.219408,"ton/yr"
"1172","rail","PM25",0.00457932,"ton/yr"
"1172","rail","NOx",0.237904,"ton/yr"
"1172","rail","SOx",0.000221418,"ton/yr"
"1172","rail","VOC",0.0296222,"ton/yr"
"1172","rail","NH3",0.00000587362,"ton/yr"
"1172","rwc","PM25",0.136797,"ton/yr"
"1172","rwc","NOx",0.0106736,"ton/yr"
"1172","rwc","SOx",0.00164232,"ton/yr"
"1172","rwc","VOC",0.0578462,"ton/yr"
"1172","rwc","NH3",0.00332389,"ton/yr"
"1173","afdust","PM25",0.327847,"ton/yr"
"1173","nonpt","PM25",0.813364,"ton/yr"
"1173","nonpt","NOx",1.82768,"ton/yr"
"1173","nonpt","SOx",0.0226123,"ton/yr"
"1173","nonpt","VOC",8.51504,"ton/yr"
"1173","nonpt","NH3",0.554577,"ton/yr"
"1173","np_oilgas","NOx",0.0000000157481,"ton/yr"
"1173","np_oilgas","SOx",0.000000310313,"ton/yr"
"1173","np_oilgas","VOC",0.00495374,"ton/yr"
"1173","onroad","PM25",0.239363,"ton/yr"
"1173","onroad","NOx",5.33004,"ton/yr"
"1173","onroad","SOx",0.0279074,"ton/yr"
"1173","onroad","VOC",1.78081,"ton/yr"
"1173","onroad","NH3",0.187,"ton/yr"
"1173","rwc","PM25",0.138481,"ton/yr"
"1173","rwc","NOx",0.0108051,"ton/yr"
"1173","rwc","SOx",0.00166254,"ton/yr"
"1173","rwc","VOC",0.0585585,"ton/yr"
"1173","rwc","NH3",0.00336482,"ton/yr"
"1174","afdust","PM25",0.083627,"ton/yr"
"1174","nonpt","PM25",0.0121456,"ton/yr"
"1174","nonpt","NOx",0.0885323,"ton/yr"
"1174","nonpt","SOx",0.0259283,"ton/yr"
"1174","nonpt","VOC",0.544016,"ton/yr"
"1174","nonpt","NH3",0.0377973,"ton/yr"
"1174","np_oilgas","NOx",0.000000125468,"ton/yr"
"1174","np_oilgas","SOx",0.0000024723,"ton/yr"
"1174","np_oilgas","VOC",0.039467,"ton/yr"
"1174","onroad","PM25",0.0380031,"ton/yr"
"1174","onroad","NOx",0.869501,"ton/yr"
"1174","onroad","SOx",0.00447461,"ton/yr"
"1174","onroad","VOC",0.281843,"ton/yr"
"1174","onroad","NH3",0.0295832,"ton/yr"
"1175","afdust","PM25",0.29319,"ton/yr"
"1175","nonpt","PM25",0.523548,"ton/yr"
"1175","nonpt","NOx",1.42734,"ton/yr"
"1175","nonpt","SOx",0.115796,"ton/yr"
"1175","nonpt","VOC",5.16655,"ton/yr"
"1175","nonpt","NH3",0.454275,"ton/yr"
"1175","np_oilgas","NOx",0.0000000306777,"ton/yr"
"1175","np_oilgas","SOx",0.000000604497,"ton/yr"
"1175","np_oilgas","VOC",0.00964999,"ton/yr"
"1175","onroad","PM25",0.0229192,"ton/yr"
"1175","onroad","NOx",0.570822,"ton/yr"
"1175","onroad","SOx",0.00278603,"ton/yr"
"1175","onroad","VOC",0.168195,"ton/yr"
"1175","onroad","NH3",0.0176287,"ton/yr"
"1175","rwc","PM25",0.729995,"ton/yr"
"1175","rwc","NOx",0.0569583,"ton/yr"
"1175","rwc","SOx",0.008764,"ton/yr"
"1175","rwc","VOC",0.308688,"ton/yr"
"1175","rwc","NH3",0.0177375,"ton/yr"
"1176","afdust","PM25",0.526219,"ton/yr"
"1176","nonpt","PM25",2.41282,"ton/yr"
"1176","nonpt","NOx",4.37825,"ton/yr"
"1176","nonpt","SOx",0.16767,"ton/yr"
"1176","nonpt","VOC",28.9283,"ton/yr"
"1176","nonpt","NH3",1.47089,"ton/yr"
"1176","np_oilgas","PM25",0.0000309453,"ton/yr"
"1176","np_oilgas","NOx",0.000103511,"ton/yr"
"1176","np_oilgas","SOx",0.000127695,"ton/yr"
"1176","np_oilgas","VOC",0.0828687,"ton/yr"
"1176","onroad","PM25",0.44331,"ton/yr"
"1176","onroad","NOx",9.39018,"ton/yr"
"1176","onroad","SOx",0.0569967,"ton/yr"
"1176","onroad","VOC",3.90163,"ton/yr"
"1176","onroad","NH3",0.421269,"ton/yr"
"1177","afdust","PM25",1.2267,"ton/yr"
"1177","nonpt","PM25",2.55998,"ton/yr"
"1177","nonpt","NOx",3.90596,"ton/yr"
"1177","nonpt","SOx",0.123961,"ton/yr"
"1177","nonpt","VOC",36.9961,"ton/yr"
"1177","nonpt","NH3",1.27695,"ton/yr"
"1177","np_oilgas","PM25",0.0000796788,"ton/yr"
"1177","np_oilgas","NOx",0.000266509,"ton/yr"
"1177","np_oilgas","SOx",0.000328497,"ton/yr"
"1177","np_oilgas","VOC",0.208637,"ton/yr"
"1177","onroad","PM25",2.34939,"ton/yr"
"1177","onroad","NOx",43.0991,"ton/yr"
"1177","onroad","SOx",0.351318,"ton/yr"
"1177","onroad","VOC",24.6503,"ton/yr"
"1177","onroad","NH3",2.78318,"ton/yr"
"1177","rail","PM25",0.0158861,"ton/yr"
"1177","rail","NOx",0.823214,"ton/yr"
"1177","rail","SOx",0.000342637,"ton/yr"
"1177","rail","VOC",0.0657526,"ton/yr"
"1177","rail","NH3",0.00000331396,"ton/yr"
"1178","afdust","PM25",0.7644,"ton/yr"
"1178","nonpt","PM25",2.5822,"ton/yr"
"1178","nonpt","NOx",3.3433,"ton/yr"
"1178","nonpt","SOx",0.0396935,"ton/yr"
"1178","nonpt","VOC",28.7602,"ton/yr"
"1178","nonpt","NH3",1.00902,"ton/yr"
"1178","np_oilgas","PM25",0.0000430954,"ton/yr"
"1178","np_oilgas","NOx",0.000144145,"ton/yr"
"1178","np_oilgas","SOx",0.000177672,"ton/yr"
"1178","np_oilgas","VOC",0.112844,"ton/yr"
"1178","onroad","PM25",0.920837,"ton/yr"
"1178","onroad","NOx",15.6874,"ton/yr"
"1178","onroad","SOx",0.147854,"ton/yr"
"1178","onroad","VOC",10.4438,"ton/yr"
"1178","onroad","NH3",1.19991,"ton/yr"
"1178","rail","PM25",0.00877341,"ton/yr"
"1178","rail","NOx",0.454637,"ton/yr"
"1178","rail","SOx",0.000189228,"ton/yr"
"1178","rail","VOC",0.0363132,"ton/yr"
"1178","rail","NH3",0.0000018302,"ton/yr"
"1178","rwc","PM25",0.263202,"ton/yr"
"1178","rwc","NOx",0.0205363,"ton/yr"
"1178","rwc","SOx",0.00315978,"ton/yr"
"1178","rwc","VOC",0.111299,"ton/yr"
"1178","rwc","NH3",0.0092619,"ton/yr"
"1179","afdust","PM25",0.482587,"ton/yr"
"1179","nonpt","PM25",2.96723,"ton/yr"
"1179","nonpt","NOx",3.76748,"ton/yr"
"1179","nonpt","SOx",0.036513,"ton/yr"
"1179","nonpt","VOC",23.3111,"ton/yr"
"1179","nonpt","NH3",1.14031,"ton/yr"
"1179","np_oilgas","PM25",0.0000251575,"ton/yr"
"1179","np_oilgas","NOx",0.0000841466,"ton/yr"
"1179","np_oilgas","SOx",0.000103718,"ton/yr"
"1179","np_oilgas","VOC",0.0658743,"ton/yr"
"1179","onroad","PM25",0.143992,"ton/yr"
"1179","onroad","NOx",3.08945,"ton/yr"
"1179","onroad","SOx",0.018672,"ton/yr"
"1179","onroad","VOC",1.27309,"ton/yr"
"1179","onroad","NH3",0.137622,"ton/yr"
"1179","rwc","PM25",1.38009,"ton/yr"
"1179","rwc","NOx",0.107682,"ton/yr"
"1179","rwc","SOx",0.0165682,"ton/yr"
"1179","rwc","VOC",0.583593,"ton/yr"
"1179","rwc","NH3",0.0485645,"ton/yr"
"1180","afdust","PM25",1.03522,"ton/yr"
"1180","nonpt","PM25",2.48412,"ton/yr"
"1180","nonpt","NOx",2.86518,"ton/yr"
"1180","nonpt","SOx",0.176217,"ton/yr"
"1180","nonpt","VOC",21.7731,"ton/yr"
"1180","nonpt","NH3",0.776472,"ton/yr"
"1180","np_oilgas","PM25",0.0000270968,"ton/yr"
"1180","np_oilgas","NOx",0.0000906333,"ton/yr"
"1180","np_oilgas","SOx",0.000111714,"ton/yr"
"1180","np_oilgas","VOC",0.0709525,"ton/yr"
"1180","onroad","PM25",1.21225,"ton/yr"
"1180","onroad","NOx",25.7077,"ton/yr"
"1180","onroad","SOx",0.156642,"ton/yr"
"1180","onroad","VOC",10.7343,"ton/yr"
"1180","onroad","NH3",1.16027,"ton/yr"
"1180","rail","PM25",0.0161395,"ton/yr"
"1180","rail","NOx",0.836344,"ton/yr"
"1180","rail","SOx",0.000348102,"ton/yr"
"1180","rail","VOC",0.0668013,"ton/yr"
"1180","rail","NH3",0.00000336682,"ton/yr"
"1180","rwc","PM25",1.01021,"ton/yr"
"1180","rwc","NOx",0.0788214,"ton/yr"
"1180","rwc","SOx",0.0121277,"ton/yr"
"1180","rwc","VOC",0.427182,"ton/yr"
"1180","rwc","NH3",0.0355486,"ton/yr"
"1181","afdust","PM25",0.75385,"ton/yr"
"1181","nonpt","PM25",2.12369,"ton/yr"
"1181","nonpt","NOx",2.58047,"ton/yr"
"1181","nonpt","SOx",0.107666,"ton/yr"
"1181","nonpt","VOC",12.3625,"ton/yr"
"1181","nonpt","NH3",0.755979,"ton/yr"
"1181","np_oilgas","PM25",0.0000188647,"ton/yr"
"1181","np_oilgas","NOx",0.0000630985,"ton/yr"
"1181","np_oilgas","SOx",0.0000777747,"ton/yr"
"1181","np_oilgas","VOC",0.0493968,"ton/yr"
"1181","onroad","PM25",0.507436,"ton/yr"
"1181","onroad","NOx",10.8862,"ton/yr"
"1181","onroad","SOx",0.0657991,"ton/yr"
"1181","onroad","VOC",4.48652,"ton/yr"
"1181","onroad","NH3",0.484994,"ton/yr"
"1181","rail","PM25",0.00808835,"ton/yr"
"1181","rail","NOx",0.419137,"ton/yr"
"1181","rail","SOx",0.000174453,"ton/yr"
"1181","rail","VOC",0.0334778,"ton/yr"
"1181","rail","NH3",0.00000168729,"ton/yr"
"1181","rwc","PM25",2.32213,"ton/yr"
"1181","rwc","NOx",0.181184,"ton/yr"
"1181","rwc","SOx",0.0278775,"ton/yr"
"1181","rwc","VOC",0.981946,"ton/yr"
"1181","rwc","NH3",0.081714,"ton/yr"
"1182","afdust","PM25",0.942655,"ton/yr"
"1182","nonpt","PM25",1.68854,"ton/yr"
"1182","nonpt","NOx",3.87289,"ton/yr"
"1182","nonpt","SOx",0.549922,"ton/yr"
"1182","nonpt","VOC",21.8136,"ton/yr"
"1182","nonpt","NH3",1.41485,"ton/yr"
"1182","np_oilgas","PM25",0.0000482161,"ton/yr"
"1182","np_oilgas","NOx",0.000161273,"ton/yr"
"1182","np_oilgas","SOx",0.000198783,"ton/yr"
"1182","np_oilgas","VOC",0.126253,"ton/yr"
"1182","onroad","PM25",0.968478,"ton/yr"
"1182","onroad","NOx",20.6672,"ton/yr"
"1182","onroad","SOx",0.12538,"ton/yr"
"1182","onroad","VOC",8.56879,"ton/yr"
"1182","onroad","NH3",0.926246,"ton/yr"
"1183","afdust","PM25",0.73076,"ton/yr"
"1183","nonpt","PM25",1.4137,"ton/yr"
"1183","nonpt","NOx",2.04809,"ton/yr"
"1183","nonpt","SOx",0.0218507,"ton/yr"
"1183","nonpt","VOC",15.1207,"ton/yr"
"1183","nonpt","NH3",0.651779,"ton/yr"
"1183","np_oilgas","PM25",0.0000130644,"ton/yr"
"1183","np_oilgas","NOx",0.0000436978,"ton/yr"
"1183","np_oilgas","SOx",0.0000538615,"ton/yr"
"1183","np_oilgas","VOC",0.0342089,"ton/yr"
"1183","onroad","PM25",0.218233,"ton/yr"
"1183","onroad","NOx",4.79937,"ton/yr"
"1183","onroad","SOx",0.0285145,"ton/yr"
"1183","onroad","VOC",1.92317,"ton/yr"
"1183","onroad","NH3",0.20794,"ton/yr"
"1183","rwc","PM25",1.06923,"ton/yr"
"1183","rwc","NOx",0.0834268,"ton/yr"
"1183","rwc","SOx",0.0128363,"ton/yr"
"1183","rwc","VOC",0.452141,"ton/yr"
"1183","rwc","NH3",0.0376256,"ton/yr"
"1184","afdust","PM25",1.05382,"ton/yr"
"1184","nonpt","PM25",2.72223,"ton/yr"
"1184","nonpt","NOx",5.44388,"ton/yr"
"1184","nonpt","SOx",0.0696248,"ton/yr"
"1184","nonpt","VOC",32.5829,"ton/yr"
"1184","nonpt","NH3",1.98903,"ton/yr"
"1184","np_oilgas","PM25",0.000060627,"ton/yr"
"1184","np_oilgas","NOx",0.000202785,"ton/yr"
"1184","np_oilgas","SOx",0.000249951,"ton/yr"
"1184","np_oilgas","VOC",0.15875,"ton/yr"
"1184","onroad","PM25",1.54906,"ton/yr"
"1184","onroad","NOx",32.0919,"ton/yr"
"1184","onroad","SOx",0.2048,"ton/yr"
"1184","onroad","VOC",14.1073,"ton/yr"
"1184","onroad","NH3",1.53674,"ton/yr"
"1185","afdust","PM25",0.612282,"ton/yr"
"1185","nonpt","PM25",0.888411,"ton/yr"
"1185","nonpt","NOx",1.6359,"ton/yr"
"1185","nonpt","SOx",0.0201657,"ton/yr"
"1185","nonpt","VOC",15.1824,"ton/yr"
"1185","nonpt","NH3",0.58696,"ton/yr"
"1185","np_oilgas","PM25",0.0000149942,"ton/yr"
"1185","np_oilgas","NOx",0.0000501524,"ton/yr"
"1185","np_oilgas","SOx",0.0000618175,"ton/yr"
"1185","np_oilgas","VOC",0.0392619,"ton/yr"
"1185","onroad","PM25",0.679416,"ton/yr"
"1185","onroad","NOx",14.2802,"ton/yr"
"1185","onroad","SOx",0.087556,"ton/yr"
"1185","onroad","VOC",6.02306,"ton/yr"
"1185","onroad","NH3",0.650981,"ton/yr"
"1186","afdust","PM25",0.341278,"ton/yr"
"1186","nonpt","PM25",0.703633,"ton/yr"
"1186","nonpt","NOx",1.30931,"ton/yr"
"1186","nonpt","SOx",0.0171282,"ton/yr"
"1186","nonpt","VOC",6.81994,"ton/yr"
"1186","nonpt","NH3",1.01375,"ton/yr"
"1186","np_oilgas","VOC",0.0195189,"ton/yr"
"1186","onroad","PM25",0.250714,"ton/yr"
"1186","onroad","NOx",6.42027,"ton/yr"
"1186","onroad","SOx",0.0276772,"ton/yr"
"1186","onroad","VOC",2.00543,"ton/yr"
"1186","onroad","NH3",0.199089,"ton/yr"
"1186","rail","PM25",0.0123505,"ton/yr"
"1186","rail","NOx",0.514793,"ton/yr"
"1186","rail","SOx",0.000561387,"ton/yr"
"1186","rail","VOC",0.0547429,"ton/yr"
"1186","rail","NH3",0.0000785656,"ton/yr"
"1186","rwc","PM25",0.144299,"ton/yr"
"1186","rwc","NOx",0.0112593,"ton/yr"
"1186","rwc","SOx",0.00173142,"ton/yr"
"1186","rwc","VOC",0.0610187,"ton/yr"
"1186","rwc","NH3",0.00429745,"ton/yr"
"1187","afdust","PM25",0.338522,"ton/yr"
"1187","nonpt","PM25",0.745119,"ton/yr"
"1187","nonpt","NOx",2.01303,"ton/yr"
"1187","nonpt","SOx",0.0283712,"ton/yr"
"1187","nonpt","VOC",7.86127,"ton/yr"
"1187","nonpt","NH3",1.3255,"ton/yr"
"1187","np_oilgas","VOC",0.0189075,"ton/yr"
"1187","onroad","PM25",0.327552,"ton/yr"
"1187","onroad","NOx",8.38457,"ton/yr"
"1187","onroad","SOx",0.036154,"ton/yr"
"1187","onroad","VOC",2.62026,"ton/yr"
"1187","onroad","NH3",0.260136,"ton/yr"
"1188","afdust","PM25",0.376733,"ton/yr"
"1188","nonpt","PM25",0.338147,"ton/yr"
"1188","nonpt","NOx",1.03551,"ton/yr"
"1188","nonpt","SOx",0.0120115,"ton/yr"
"1188","nonpt","VOC",4.68639,"ton/yr"
"1188","nonpt","NH3",0.650737,"ton/yr"
"1188","np_oilgas","VOC",0.00786105,"ton/yr"
"1188","onroad","PM25",0.379012,"ton/yr"
"1188","onroad","NOx",9.69552,"ton/yr"
"1188","onroad","SOx",0.0418235,"ton/yr"
"1188","onroad","VOC",3.0323,"ton/yr"
"1188","onroad","NH3",0.301061,"ton/yr"
"1189","afdust","PM25",0.309386,"ton/yr"
"1189","nonpt","PM25",0.217111,"ton/yr"
"1189","nonpt","NOx",0.995498,"ton/yr"
"1189","nonpt","SOx",0.0997004,"ton/yr"
"1189","nonpt","VOC",4.42173,"ton/yr"
"1189","nonpt","NH3",0.501705,"ton/yr"
"1189","np_oilgas","VOC",0.0119434,"ton/yr"
"1189","onroad","PM25",0.201479,"ton/yr"
"1189","onroad","NOx",5.15342,"ton/yr"
"1189","onroad","SOx",0.0222319,"ton/yr"
"1189","onroad","VOC",1.61198,"ton/yr"
"1189","onroad","NH3",0.160047,"ton/yr"
"1190","afdust","PM25",0.550047,"ton/yr"
"1190","nonpt","PM25",0.66799,"ton/yr"
"1190","nonpt","NOx",1.87892,"ton/yr"
"1190","nonpt","SOx",0.129213,"ton/yr"
"1190","nonpt","VOC",8.15181,"ton/yr"
"1190","nonpt","NH3",1.10449,"ton/yr"
"1190","np_oilgas","VOC",0.0568624,"ton/yr"
"1190","onroad","PM25",0.794535,"ton/yr"
"1190","onroad","NOx",20.2908,"ton/yr"
"1190","onroad","SOx",0.087619,"ton/yr"
"1190","onroad","VOC",6.35884,"ton/yr"
"1190","onroad","NH3",0.631433,"ton/yr"
"1190","rwc","PM25",0.258213,"ton/yr"
"1190","rwc","NOx",0.0201476,"ton/yr"
"1190","rwc","SOx",0.00309825,"ton/yr"
"1190","rwc","VOC",0.109188,"ton/yr"
"1190","rwc","NH3",0.00768996,"ton/yr"
"1191","afdust","PM25",0.460687,"ton/yr"
"1191","nonpt","PM25",0.253103,"ton/yr"
"1191","nonpt","NOx",1.06528,"ton/yr"
"1191","nonpt","SOx",0.0120906,"ton/yr"
"1191","nonpt","VOC",4.03979,"ton/yr"
"1191","nonpt","NH3",0.443469,"ton/yr"
"1191","np_oilgas","VOC",0.011467,"ton/yr"
"1191","onroad","PM25",0.347433,"ton/yr"
"1191","onroad","NOx",8.88726,"ton/yr"
"1191","onroad","SOx",0.0383381,"ton/yr"
"1191","onroad","VOC",2.77968,"ton/yr"
"1191","onroad","NH3",0.275981,"ton/yr"
"1191","rwc","PM25",0.31867,"ton/yr"
"1191","rwc","NOx",0.0248649,"ton/yr"
"1191","rwc","SOx",0.00382367,"ton/yr"
"1191","rwc","VOC",0.134754,"ton/yr"
"1191","rwc","NH3",0.00949048,"ton/yr"
"1192","afdust","PM25",0.129975,"ton/yr"
"1192","nonpt","PM25",0.559202,"ton/yr"
"1192","nonpt","NOx",1.19485,"ton/yr"
"1192","nonpt","SOx",0.015493,"ton/yr"
"1192","nonpt","VOC",5.5912,"ton/yr"
"1192","nonpt","NH3",0.341861,"ton/yr"
"1192","np_oilgas","NOx",0.000000337599,"ton/yr"
"1192","np_oilgas","SOx",0.00000665225,"ton/yr"
"1192","np_oilgas","VOC",0.106194,"ton/yr"
"1192","onroad","PM25",0.00651161,"ton/yr"
"1192","onroad","NOx",0.156926,"ton/yr"
"1192","onroad","SOx",0.000781655,"ton/yr"
"1192","onroad","VOC",0.0479875,"ton/yr"
"1192","onroad","NH3",0.00503256,"ton/yr"
"1192","rail","PM25",0.102438,"ton/yr"
"1192","rail","NOx",5.32183,"ton/yr"
"1192","rail","SOx",0.00495303,"ton/yr"
"1192","rail","VOC",0.662637,"ton/yr"
"1192","rail","NH3",0.000131391,"ton/yr"
"1192","rwc","PM25",0.140271,"ton/yr"
"1192","rwc","NOx",0.0109447,"ton/yr"
"1192","rwc","SOx",0.00168403,"ton/yr"
"1192","rwc","VOC",0.0593155,"ton/yr"
"1192","rwc","NH3",0.00340832,"ton/yr"
"1193","afdust","PM25",1.48564,"ton/yr"
"1193","cmv","PM25",0.993451,"ton/yr"
"1193","cmv","NOx",29.8024,"ton/yr"
"1193","cmv","SOx",0.211212,"ton/yr"
"1193","cmv","VOC",2.00439,"ton/yr"
"1193","cmv","NH3",0.0110035,"ton/yr"
"1193","nonpt","PM25",1.93493,"ton/yr"
"1193","nonpt","NOx",1.23985,"ton/yr"
"1193","nonpt","SOx",0.00903741,"ton/yr"
"1193","nonpt","VOC",33.2284,"ton/yr"
"1193","nonpt","NH3",0.0998703,"ton/yr"
"1193","np_oilgas","PM25",0.00000692789,"ton/yr"
"1193","np_oilgas","NOx",0.0000231723,"ton/yr"
"1193","np_oilgas","SOx",0.000028562,"ton/yr"
"1193","np_oilgas","VOC",0.0181405,"ton/yr"
"1193","onroad","PM25",1.58147,"ton/yr"
"1193","onroad","NOx",23.8467,"ton/yr"
"1193","onroad","SOx",0.275303,"ton/yr"
"1193","onroad","VOC",19.6723,"ton/yr"
"1193","onroad","NH3",2.30185,"ton/yr"
"1193","rail","PM25",0.00907098,"ton/yr"
"1193","rail","NOx",0.470057,"ton/yr"
"1193","rail","SOx",0.000195646,"ton/yr"
"1193","rail","VOC",0.0375448,"ton/yr"
"1193","rail","NH3",0.00000189228,"ton/yr"
"1193","rwc","PM25",1.66963,"ton/yr"
"1193","rwc","NOx",0.130273,"ton/yr"
"1193","rwc","SOx",0.0200442,"ton/yr"
"1193","rwc","VOC",0.706029,"ton/yr"
"1193","rwc","NH3",0.0587532,"ton/yr"
"1194","afdust","PM25",2.17446,"ton/yr"
"1194","cmv","PM25",0.0117103,"ton/yr"
"1194","cmv","NOx",0.351443,"ton/yr"
"1194","cmv","SOx",0.00242964,"ton/yr"
"1194","cmv","VOC",0.0232481,"ton/yr"
"1194","cmv","NH3",0.000138582,"ton/yr"
"1194","nonpt","PM25",1.1912,"ton/yr"
"1194","nonpt","NOx",4.03374,"ton/yr"
"1194","nonpt","SOx",0.0524815,"ton/yr"
"1194","nonpt","VOC",17.2726,"ton/yr"
"1194","nonpt","NH3",1.86938,"ton/yr"
"1194","np_oilgas","VOC",0.184874,"ton/yr"
"1194","onroad","PM25",2.43965,"ton/yr"
"1194","onroad","NOx",47.7628,"ton/yr"
"1194","onroad","SOx",0.370536,"ton/yr"
"1194","onroad","VOC",28.8236,"ton/yr"
"1194","onroad","NH3",3.08417,"ton/yr"
"1194","rail","PM25",0.0361062,"ton/yr"
"1194","rail","NOx",1.50497,"ton/yr"
"1194","rail","SOx",0.00164119,"ton/yr"
"1194","rail","VOC",0.160038,"ton/yr"
"1194","rail","NH3",0.000229683,"ton/yr"
"1194","rwc","PM25",1.18699,"ton/yr"
"1194","rwc","NOx",0.0926174,"ton/yr"
"1194","rwc","SOx",0.0142425,"ton/yr"
"1194","rwc","VOC",0.501932,"ton/yr"
"1194","rwc","NH3",0.0353503,"ton/yr"
"1195","afdust","PM25",0.506037,"ton/yr"
"1195","cmv","PM25",3.91061,"ton/yr"
"1195","cmv","NOx",110.451,"ton/yr"
"1195","cmv","SOx",0.0111199,"ton/yr"
"1195","cmv","VOC",8.48395,"ton/yr"
"1195","cmv","NH3",0.01109,"ton/yr"
"1195","nonpt","PM25",0.758379,"ton/yr"
"1195","nonpt","NOx",1.34729,"ton/yr"
"1195","nonpt","SOx",0.017674,"ton/yr"
"1195","nonpt","VOC",7.44463,"ton/yr"
"1195","nonpt","NH3",1.04179,"ton/yr"
"1195","np_oilgas","VOC",0.125129,"ton/yr"
"1195","onroad","PM25",0.354432,"ton/yr"
"1195","onroad","NOx",8.93403,"ton/yr"
"1195","onroad","SOx",0.0402253,"ton/yr"
"1195","onroad","VOC",2.93307,"ton/yr"
"1195","onroad","NH3",0.293506,"ton/yr"
"1195","rail","PM25",0.0324286,"ton/yr"
"1195","rail","NOx",1.35168,"ton/yr"
"1195","rail","SOx",0.00147402,"ton/yr"
"1195","rail","VOC",0.143737,"ton/yr"
"1195","rail","NH3",0.000206288,"ton/yr"
"1195","rwc","PM25",0.22585,"ton/yr"
"1195","rwc","NOx",0.0176224,"ton/yr"
"1195","rwc","SOx",0.00270994,"ton/yr"
"1195","rwc","VOC",0.0955034,"ton/yr"
"1195","rwc","NH3",0.00672616,"ton/yr"
"1196","afdust","PM25",1.83948,"ton/yr"
"1196","nonpt","PM25",2.10777,"ton/yr"
"1196","nonpt","NOx",3.96486,"ton/yr"
"1196","nonpt","SOx",0.100671,"ton/yr"
"1196","nonpt","VOC",25.7521,"ton/yr"
"1196","nonpt","NH3",2.92043,"ton/yr"
"1196","np_oilgas","VOC",0.0960901,"ton/yr"
"1196","onroad","PM25",2.11315,"ton/yr"
"1196","onroad","NOx",35.8381,"ton/yr"
"1196","onroad","SOx",0.359078,"ton/yr"
"1196","onroad","VOC",28.4715,"ton/yr"
"1196","onroad","NH3",3.10326,"ton/yr"
"1196","rail","PM25",0.00540022,"ton/yr"
"1196","rail","NOx",0.225091,"ton/yr"
"1196","rail","SOx",0.000245464,"ton/yr"
"1196","rail","VOC",0.0239361,"ton/yr"
"1196","rail","NH3",0.0000343525,"ton/yr"
"1196","rwc","PM25",0.688735,"ton/yr"
"1196","rwc","NOx",0.0537401,"ton/yr"
"1196","rwc","SOx",0.00826402,"ton/yr"
"1196","rwc","VOC",0.29124,"ton/yr"
"1196","rwc","NH3",0.0205116,"ton/yr"
"1197","afdust","PM25",0.0972307,"ton/yr"
"1197","nonpt","PM25",0.0281925,"ton/yr"
"1197","nonpt","NOx",0.141556,"ton/yr"
"1197","nonpt","SOx",0.00161307,"ton/yr"
"1197","nonpt","VOC",0.794673,"ton/yr"
"1197","nonpt","NH3",0.0700138,"ton/yr"
"1197","np_oilgas","VOC",0.00641985,"ton/yr"
"1197","onroad","PM25",0.0241786,"ton/yr"
"1197","onroad","NOx",0.718072,"ton/yr"
"1197","onroad","SOx",0.00283341,"ton/yr"
"1197","onroad","VOC",0.234391,"ton/yr"
"1197","onroad","NH3",0.019606,"ton/yr"
"1197","rwc","PM25",0.084541,"ton/yr"
"1197","rwc","NOx",0.00719871,"ton/yr"
"1197","rwc","SOx",0.00115992,"ton/yr"
"1197","rwc","VOC",0.0427174,"ton/yr"
"1197","rwc","NH3",0.00121258,"ton/yr"
"1198","afdust","PM25",0.439883,"ton/yr"
"1198","ag","NH3",13.5944,"ton/yr"
"1198","agfire","PM25",0.142173,"ton/yr"
"1198","agfire","NOx",0.107837,"ton/yr"
"1198","agfire","SOx",0.00259231,"ton/yr"
"1198","agfire","VOC",0.118883,"ton/yr"
"1198","agfire","NH3",0.016276,"ton/yr"
"1198","nonpt","PM25",0.231943,"ton/yr"
"1198","nonpt","NOx",0.432739,"ton/yr"
"1198","nonpt","SOx",0.0436572,"ton/yr"
"1198","nonpt","VOC",4.96646,"ton/yr"
