"US_ISRM_id","pol_abbr","ems_qty","ems_unit"
"1452","VOC",23.9189,"ton/yr"
"1452","NH3",1.87169,"ton/yr"
"1453","PM25",11.4925,"ton/yr"
"1453","NOx",61.4866,"ton/yr"
"1453","SOx",0.70239,"ton/yr"
"1453","VOC",93.6913,"ton/yr"
"1453","NH3",7.20915,"ton/yr"
"1454","PM25",10.5753,"ton/yr"
"1454","NOx",49.6647,"ton/yr"
"1454","SOx",0.628267,"ton/yr"
"1454","VOC",86.8563,"ton/yr"
"1454","NH3",5.87873,"ton/yr"
"1455","PM25",1.2211,"ton/yr"
"1455","NOx",11.7874,"ton/yr"
"1455","SOx",0.0766555,"ton/yr"
"1455","VOC",6.13364,"ton/yr"
"1455","NH3",0.245944,"ton/yr"
"1456","PM25",3.4056,"ton/yr"
"1456","NOx",98.5023,"ton/yr"
"1456","SOx",0.698521,"ton/yr"
"1456","VOC",7.62,"ton/yr"
"1456","NH3",0.0452605,"ton/yr"
"1457","PM25",3.37689,"ton/yr"
"1457","NOx",101.303,"ton/yr"
"1457","SOx",0.717942,"ton/yr"
"1457","VOC",6.81322,"ton/yr"
"1457","NH3",0.0374025,"ton/yr"
"1458","PM25",3.37689,"ton/yr"
"1458","NOx",101.303,"ton/yr"
"1458","SOx",0.717942,"ton/yr"
"1458","VOC",6.81322,"ton/yr"
"1458","NH3",0.0374025,"ton/yr"
"1459","PM25",3.37689,"ton/yr"
"1459","NOx",101.303,"ton/yr"
"1459","SOx",0.717942,"ton/yr"
"1459","VOC",6.81322,"ton/yr"
"1459","NH3",0.0374025,"ton/yr"
"1460","PM25",3.97139,"ton/yr"
"1460","NOx",111.126,"ton/yr"
"1460","SOx",0.79113,"ton/yr"
"1460","VOC",13.4023,"ton/yr"
"1460","NH3",0.375368,"ton/yr"
"1461","PM25",6.61965,"ton/yr"
"1461","NOx",85.4559,"ton/yr"
"1461","SOx",0.62207,"ton/yr"
"1461","VOC",15.069,"ton/yr"
"1461","NH3",0.138902,"ton/yr"
"1462","PM25",2.63741,"ton/yr"
"1462","NOx",6.83376,"ton/yr"
"1462","SOx",0.0631614,"ton/yr"
"1462","VOC",10.4814,"ton/yr"
"1462","NH3",0.930701,"ton/yr"
"1463","PM25",2.80239,"ton/yr"
"1463","NOx",10.2789,"ton/yr"
"1463","SOx",0.0791364,"ton/yr"
"1463","VOC",11.2435,"ton/yr"
"1463","NH3",0.960318,"ton/yr"
"1464","PM25",3.43476,"ton/yr"
"1464","NOx",25.0872,"ton/yr"
"1464","SOx",0.143672,"ton/yr"
"1464","VOC",17.526,"ton/yr"
"1464","NH3",1.40172,"ton/yr"
"1465","PM25",3.19275,"ton/yr"
"1465","NOx",21.7834,"ton/yr"
"1465","SOx",0.218034,"ton/yr"
"1465","VOC",26.2607,"ton/yr"
"1465","NH3",1.83253,"ton/yr"
"1466","PM25",3.81377,"ton/yr"
"1466","NOx",26.5338,"ton/yr"
"1466","SOx",0.3378,"ton/yr"
"1466","VOC",36.4604,"ton/yr"
"1466","NH3",2.94894,"ton/yr"
"1467","PM25",2.42523,"ton/yr"
"1467","NOx",10.3876,"ton/yr"
"1467","SOx",0.154564,"ton/yr"
"1467","VOC",21.7347,"ton/yr"
"1467","NH3",1.61762,"ton/yr"
"1470","PM25",2.91021,"ton/yr"
"1470","NOx",11.0348,"ton/yr"
"1470","SOx",0.0861923,"ton/yr"
"1470","VOC",11.5299,"ton/yr"
"1470","NH3",0.984912,"ton/yr"
"1471","PM25",2.32231,"ton/yr"
"1471","NOx",9.67322,"ton/yr"
"1471","SOx",0.0960438,"ton/yr"
"1471","VOC",14.8644,"ton/yr"
"1471","NH3",1.12959,"ton/yr"
"1472","PM25",2.56682,"ton/yr"
"1472","NOx",11.7663,"ton/yr"
"1472","SOx",0.164132,"ton/yr"
"1472","VOC",15.3724,"ton/yr"
"1472","NH3",1.18118,"ton/yr"
"1473","PM25",2.86765,"ton/yr"
"1473","NOx",12.1976,"ton/yr"
"1473","SOx",0.0911625,"ton/yr"
"1473","VOC",12.1349,"ton/yr"
"1473","NH3",0.989979,"ton/yr"
"1474","PM25",1.74209,"ton/yr"
"1474","NOx",5.96892,"ton/yr"
"1474","SOx",0.0484005,"ton/yr"
"1474","VOC",9.39566,"ton/yr"
"1474","NH3",0.680025,"ton/yr"
"1475","PM25",1.86533,"ton/yr"
"1475","NOx",7.43689,"ton/yr"
"1475","SOx",0.0604198,"ton/yr"
"1475","VOC",11.8581,"ton/yr"
"1475","NH3",0.673144,"ton/yr"
"1477","PM25",0.319571,"ton/yr"
"1477","NOx",3.12682,"ton/yr"
"1477","SOx",0.016222,"ton/yr"
"1477","VOC",1.3041,"ton/yr"
"1477","NH3",0.0721401,"ton/yr"
"1478","PM25",15.079,"ton/yr"
"1478","NOx",133.616,"ton/yr"
"1478","SOx",1.13718,"ton/yr"
"1478","VOC",70.0806,"ton/yr"
"1478","NH3",3.27696,"ton/yr"
"1479","PM25",6.81757,"ton/yr"
"1479","NOx",18.641,"ton/yr"
"1479","SOx",0.162835,"ton/yr"
"1479","VOC",30.4481,"ton/yr"
"1479","NH3",1.69787,"ton/yr"
"1480","PM25",3.60709,"ton/yr"
"1480","NOx",36.4066,"ton/yr"
"1480","SOx",6.05856,"ton/yr"
"1480","VOC",6.50551,"ton/yr"
"1480","NH3",0.180829,"ton/yr"
"1481","PM25",7.63801,"ton/yr"
"1481","NOx",34.4154,"ton/yr"
"1481","SOx",4.58695,"ton/yr"
"1481","VOC",50.5069,"ton/yr"
"1481","NH3",2.77943,"ton/yr"
"1482","PM25",5.04404,"ton/yr"
"1482","NOx",7.19269,"ton/yr"
"1482","SOx",2.77858,"ton/yr"
"1482","VOC",21.6121,"ton/yr"
"1482","NH3",0.167666,"ton/yr"
"1483","PM25",0.351868,"ton/yr"
"1483","NOx",12.7946,"ton/yr"
"1483","SOx",0.165379,"ton/yr"
"1483","VOC",1.08409,"ton/yr"
"1483","NH3",0.0234706,"ton/yr"
"1486","PM25",2.01493,"ton/yr"
"1486","NOx",6.78387,"ton/yr"
"1486","SOx",0.057559,"ton/yr"
"1486","VOC",10.7295,"ton/yr"
"1486","NH3",0.823227,"ton/yr"
"1487","PM25",2.44113,"ton/yr"
"1487","NOx",12.9496,"ton/yr"
"1487","SOx",0.142471,"ton/yr"
"1487","VOC",19.7491,"ton/yr"
"1487","NH3",1.59991,"ton/yr"
"1488","PM25",3.19542,"ton/yr"
"1488","NOx",23.1989,"ton/yr"
"1488","SOx",0.241542,"ton/yr"
"1488","VOC",23.3807,"ton/yr"
"1488","NH3",1.84192,"ton/yr"
"1489","PM25",3.55364,"ton/yr"
"1489","NOx",37.5331,"ton/yr"
"1489","SOx",0.241973,"ton/yr"
"1489","VOC",22.7809,"ton/yr"
"1489","NH3",1.55177,"ton/yr"
"1490","PM25",1.44166,"ton/yr"
"1490","NOx",3.47841,"ton/yr"
"1490","SOx",0.0340322,"ton/yr"
"1490","VOC",8.39438,"ton/yr"
"1490","NH3",0.443219,"ton/yr"
"1491","PM25",1.9621,"ton/yr"
"1491","NOx",6.97075,"ton/yr"
"1491","SOx",0.111744,"ton/yr"
"1491","VOC",14.1385,"ton/yr"
"1491","NH3",0.821162,"ton/yr"
"1494","PM25",32.1814,"ton/yr"
"1494","NOx",193.123,"ton/yr"
"1494","SOx",1.50644,"ton/yr"
"1494","VOC",156.821,"ton/yr"
"1494","NH3",9.3753,"ton/yr"
"1495","PM25",2.36339,"ton/yr"
"1495","NOx",15.9596,"ton/yr"
"1495","SOx",0.0988784,"ton/yr"
"1495","VOC",15.9259,"ton/yr"
"1495","NH3",1.02434,"ton/yr"
"1496","PM25",22.5589,"ton/yr"
"1496","NOx",166.226,"ton/yr"
"1496","SOx",1.73462,"ton/yr"
"1496","VOC",173.016,"ton/yr"
"1496","NH3",11.6264,"ton/yr"
"1497","PM25",8.67097,"ton/yr"
"1497","NOx",72.9986,"ton/yr"
"1497","SOx",0.666766,"ton/yr"
"1497","VOC",56.5837,"ton/yr"
"1497","NH3",4.16483,"ton/yr"
"1498","PM25",1.0206,"ton/yr"
"1498","NOx",26.3252,"ton/yr"
"1498","SOx",0.0356505,"ton/yr"
"1498","VOC",1.90929,"ton/yr"
"1498","NH3",0.00137103,"ton/yr"
"1499","PM25",0.929267,"ton/yr"
"1499","NOx",23.9138,"ton/yr"
"1499","SOx",0.0303602,"ton/yr"
"1499","VOC",1.73686,"ton/yr"
"1499","NH3",0.00187118,"ton/yr"
"1500","PM25",0.729146,"ton/yr"
"1500","NOx",18.6302,"ton/yr"
"1500","SOx",0.0187691,"ton/yr"
"1500","VOC",1.35905,"ton/yr"
"1500","NH3",0.00296699,"ton/yr"
"1501","PM25",5.9479,"ton/yr"
"1501","NOx",176.795,"ton/yr"
"1501","SOx",1.1961,"ton/yr"
"1501","VOC",11.9444,"ton/yr"
"1501","NH3",0.0641021,"ton/yr"
"1502","PM25",4.22792,"ton/yr"
"1502","NOx",125.161,"ton/yr"
"1502","SOx",0.842898,"ton/yr"
"1502","VOC",8.48011,"ton/yr"
"1502","NH3",0.0462675,"ton/yr"
"1503","PM25",10.5811,"ton/yr"
"1503","NOx",181.994,"ton/yr"
"1503","SOx",6.57543,"ton/yr"
"1503","VOC",51.7421,"ton/yr"
"1503","NH3",0.849889,"ton/yr"
"1504","PM25",12.96,"ton/yr"
"1504","NOx",257.667,"ton/yr"
"1504","SOx",3.65158,"ton/yr"
"1504","VOC",52.5437,"ton/yr"
"1504","NH3",1.57076,"ton/yr"
"1505","PM25",1.49422,"ton/yr"
"1505","NOx",42.882,"ton/yr"
"1505","SOx",0.236524,"ton/yr"
"1505","VOC",2.94746,"ton/yr"
"1505","NH3",0.0155458,"ton/yr"
"1506","PM25",5.39505,"ton/yr"
"1506","NOx",129.341,"ton/yr"
"1506","SOx",24.1526,"ton/yr"
"1506","VOC",14.5655,"ton/yr"
"1506","NH3",0.285896,"ton/yr"
"1507","PM25",1.3824,"ton/yr"
"1507","NOx",51.6199,"ton/yr"
"1507","SOx",0.666315,"ton/yr"
"1507","VOC",2.95639,"ton/yr"
"1507","NH3",0.0367261,"ton/yr"
"1508","PM25",0.541506,"ton/yr"
"1508","NOx",18.5037,"ton/yr"
"1508","SOx",0.196711,"ton/yr"
"1508","VOC",1.12216,"ton/yr"
"1508","NH3",0.0109356,"ton/yr"
"1509","PM25",0.274594,"ton/yr"
"1509","NOx",8.16175,"ton/yr"
"1509","SOx",0.0541618,"ton/yr"
"1509","VOC",0.541063,"ton/yr"
"1509","NH3",0.00309568,"ton/yr"
"1510","PM25",0.989868,"ton/yr"
"1510","NOx",0.374142,"ton/yr"
"1510","SOx",0.0470879,"ton/yr"
"1510","VOC",6.27188,"ton/yr"
"1510","NH3",28.5268,"ton/yr"
"1511","PM25",3.36002,"ton/yr"
"1511","NOx",18.7909,"ton/yr"
"1511","SOx",0.142624,"ton/yr"
"1511","VOC",20.7733,"ton/yr"
"1511","NH3",66.0561,"ton/yr"
"1512","PM25",3.85423,"ton/yr"
"1512","NOx",1.71012,"ton/yr"
"1512","SOx",0.426412,"ton/yr"
"1512","VOC",18.0508,"ton/yr"
"1512","NH3",39.8722,"ton/yr"
"1513","PM25",7.87944,"ton/yr"
"1513","NOx",13.8439,"ton/yr"
"1513","SOx",0.237187,"ton/yr"
"1513","VOC",27.7715,"ton/yr"
"1513","NH3",44.1075,"ton/yr"
"1514","PM25",6.49116,"ton/yr"
"1514","NOx",10.5,"ton/yr"
"1514","SOx",0.248114,"ton/yr"
"1514","VOC",18.5526,"ton/yr"
"1514","NH3",16.6722,"ton/yr"
"1515","PM25",0.0546313,"ton/yr"
"1515","NOx",0.157617,"ton/yr"
"1515","SOx",0.0319446,"ton/yr"
"1515","VOC",0.847398,"ton/yr"
"1515","NH3",0.0638062,"ton/yr"
"1518","PM25",4.6031,"ton/yr"
"1518","NOx",37.2161,"ton/yr"
"1518","SOx",0.338976,"ton/yr"
"1518","VOC",20.0367,"ton/yr"
"1518","NH3",0.836139,"ton/yr"
"1519","PM25",4.33496,"ton/yr"
"1519","NOx",30.4478,"ton/yr"
"1519","SOx",0.234767,"ton/yr"
"1519","VOC",22.194,"ton/yr"
"1519","NH3",1.63672,"ton/yr"
"1520","PM25",1.38542,"ton/yr"
"1520","NOx",4.67757,"ton/yr"
"1520","SOx",0.0358013,"ton/yr"
"1520","VOC",5.52571,"ton/yr"
"1520","NH3",0.301058,"ton/yr"
"1521","PM25",2.71635,"ton/yr"
"1521","NOx",22.5218,"ton/yr"
"1521","SOx",0.221785,"ton/yr"
"1521","VOC",19.866,"ton/yr"
"1521","NH3",1.3062,"ton/yr"
"1522","PM25",3.1825,"ton/yr"
"1522","NOx",28.6495,"ton/yr"
"1522","SOx",0.194886,"ton/yr"
"1522","VOC",25.0558,"ton/yr"
"1522","NH3",1.67487,"ton/yr"
"1523","PM25",3.6796,"ton/yr"
"1523","NOx",26.1881,"ton/yr"
"1523","SOx",0.307838,"ton/yr"
"1523","VOC",34.3679,"ton/yr"
"1523","NH3",2.55108,"ton/yr"
"1524","PM25",2.75919,"ton/yr"
"1524","NOx",5.85734,"ton/yr"
"1524","SOx",2.03253,"ton/yr"
"1524","VOC",25.6175,"ton/yr"
"1524","NH3",0.149083,"ton/yr"
"1525","PM25",2.26272,"ton/yr"
"1525","NOx",17.7763,"ton/yr"
"1525","SOx",3.76486,"ton/yr"
"1525","VOC",24.4043,"ton/yr"
"1525","NH3",0.88307,"ton/yr"
"1526","PM25",5.87723,"ton/yr"
"1526","NOx",41.6905,"ton/yr"
"1526","SOx",173.872,"ton/yr"
"1526","VOC",25.2871,"ton/yr"
"1526","NH3",1.38509,"ton/yr"
"1527","PM25",1.06949,"ton/yr"
"1527","NOx",9.77451,"ton/yr"
"1527","SOx",2.2463,"ton/yr"
"1527","VOC",6.0256,"ton/yr"
"1527","NH3",0.109396,"ton/yr"
"1528","PM25",1.96016,"ton/yr"
"1528","NOx",1.22897,"ton/yr"
"1528","SOx",0.537486,"ton/yr"
"1528","VOC",3.51772,"ton/yr"
"1528","NH3",0.0426348,"ton/yr"
"1529","PM25",0.735074,"ton/yr"
"1529","NOx",0.635964,"ton/yr"
"1529","SOx",0.0394688,"ton/yr"
"1529","VOC",0.951015,"ton/yr"
"1529","NH3",0.0397444,"ton/yr"
"1531","PM25",0.596082,"ton/yr"
"1531","NOx",4.18176,"ton/yr"
"1531","SOx",0.0301006,"ton/yr"
"1531","VOC",2.00196,"ton/yr"
"1531","NH3",0.0951442,"ton/yr"
"1532","PM25",2.87712,"ton/yr"
"1532","NOx",9.83188,"ton/yr"
"1532","SOx",0.0989252,"ton/yr"
"1532","VOC",16.5925,"ton/yr"
"1532","NH3",1.13003,"ton/yr"
"1533","PM25",1.34796,"ton/yr"
"1533","NOx",12.8113,"ton/yr"
"1533","SOx",0.106788,"ton/yr"
"1533","VOC",8.69003,"ton/yr"
"1533","NH3",0.411923,"ton/yr"
"1534","PM25",4.51616,"ton/yr"
"1534","NOx",15.115,"ton/yr"
"1534","SOx",0.660928,"ton/yr"
"1534","VOC",5.82147,"ton/yr"
"1534","NH3",0.122831,"ton/yr"
"1537","PM25",0.903589,"ton/yr"
"1537","NOx",11.4511,"ton/yr"
"1537","SOx",0.0820857,"ton/yr"
"1537","VOC",6.37682,"ton/yr"
"1537","NH3",0.327119,"ton/yr"
"1538","PM25",5.28948,"ton/yr"
"1538","NOx",65.7933,"ton/yr"
"1538","SOx",0.482257,"ton/yr"
"1538","VOC",34.1905,"ton/yr"
"1538","NH3",1.95606,"ton/yr"
"1539","PM25",1.52007,"ton/yr"
"1539","NOx",12.4797,"ton/yr"
"1539","SOx",0.0584437,"ton/yr"
"1539","VOC",8.33603,"ton/yr"
"1539","NH3",0.495274,"ton/yr"
"1540","PM25",2.31623,"ton/yr"
"1540","NOx",14.1021,"ton/yr"
"1540","SOx",0.157866,"ton/yr"
"1540","VOC",16.0053,"ton/yr"
"1540","NH3",1.06449,"ton/yr"
"1541","PM25",2.76958,"ton/yr"
"1541","NOx",17.7228,"ton/yr"
"1541","SOx",0.159428,"ton/yr"
"1541","VOC",20.8244,"ton/yr"
"1541","NH3",1.20799,"ton/yr"
"1542","PM25",3.23407,"ton/yr"
"1542","NOx",19.3862,"ton/yr"
"1542","SOx",0.256558,"ton/yr"
"1542","VOC",28.4183,"ton/yr"
"1542","NH3",2.0975,"ton/yr"
"1543","PM25",3.57702,"ton/yr"
"1543","NOx",74.727,"ton/yr"
"1543","SOx",16.7881,"ton/yr"
"1543","VOC",21.0656,"ton/yr"
"1543","NH3",0.23689,"ton/yr"
"1544","PM25",3.5805,"ton/yr"
"1544","NOx",52.3353,"ton/yr"
"1544","SOx",5.41822,"ton/yr"
"1544","VOC",33.7125,"ton/yr"
"1544","NH3",1.53716,"ton/yr"
"1545","PM25",3.40594,"ton/yr"
"1545","NOx",29.9262,"ton/yr"
"1545","SOx",3.1749,"ton/yr"
"1545","VOC",20.062,"ton/yr"
"1545","NH3",1.55182,"ton/yr"
"1546","PM25",2.55807,"ton/yr"
"1546","NOx",54.066,"ton/yr"
"1546","SOx",2.37276,"ton/yr"
"1546","VOC",24.6636,"ton/yr"
"1546","NH3",0.606044,"ton/yr"
"1547","PM25",2.34223,"ton/yr"
"1547","NOx",9.66684,"ton/yr"
"1547","SOx",2.62789,"ton/yr"
"1547","VOC",13.1408,"ton/yr"
"1547","NH3",0.806161,"ton/yr"
"1548","PM25",1.86168,"ton/yr"
"1548","NOx",2.83616,"ton/yr"
"1548","SOx",0.93023,"ton/yr"
"1548","VOC",5.16314,"ton/yr"
"1548","NH3",0.210507,"ton/yr"
"1630","PM25",2.25996,"ton/yr"
"1630","NOx",26.016,"ton/yr"
"1630","SOx",0.212569,"ton/yr"
"1630","VOC",12.0497,"ton/yr"
"1630","NH3",0.436648,"ton/yr"
"1631","PM25",7.15916,"ton/yr"
"1631","NOx",26.1031,"ton/yr"
"1631","SOx",0.25036,"ton/yr"
"1631","VOC",26.2789,"ton/yr"
"1631","NH3",2.04277,"ton/yr"
"1632","PM25",1.45404,"ton/yr"
"1632","NOx",4.7253,"ton/yr"
"1632","SOx",0.040997,"ton/yr"
"1632","VOC",4.93155,"ton/yr"
"1632","NH3",0.302937,"ton/yr"
"1633","PM25",2.37269,"ton/yr"
"1633","NOx",2.99916,"ton/yr"
"1633","SOx",0.0433793,"ton/yr"
"1633","VOC",7.808,"ton/yr"
"1633","NH3",0.268649,"ton/yr"
"1634","PM25",26.07,"ton/yr"
"1634","NOx",105.516,"ton/yr"
"1634","SOx",1.05072,"ton/yr"
"1634","VOC",19.2704,"ton/yr"
"1634","NH3",1.24594,"ton/yr"
"1635","PM25",1.74864,"ton/yr"
"1635","NOx",7.71241,"ton/yr"
"1635","SOx",0.0574657,"ton/yr"
"1635","VOC",9.49924,"ton/yr"
"1635","NH3",0.739735,"ton/yr"
"1636","PM25",3.26203,"ton/yr"
"1636","NOx",25.7355,"ton/yr"
"1636","SOx",0.231692,"ton/yr"
"1636","VOC",19.4217,"ton/yr"
"1636","NH3",1.62345,"ton/yr"
"1637","PM25",4.50168,"ton/yr"
"1637","NOx",30.9875,"ton/yr"
"1637","SOx",0.486202,"ton/yr"
"1637","VOC",11.2865,"ton/yr"
"1637","NH3",0.738057,"ton/yr"
"1638","PM25",0.640607,"ton/yr"
"1638","NOx",6.87895,"ton/yr"
"1638","SOx",0.0372469,"ton/yr"
"1638","VOC",5.83133,"ton/yr"
"1638","NH3",0.374339,"ton/yr"
"1639","PM25",2.30962,"ton/yr"
"1639","NOx",9.23519,"ton/yr"
"1639","SOx",0.0707459,"ton/yr"
"1639","VOC",11.9493,"ton/yr"
"1639","NH3",0.98202,"ton/yr"
"1640","PM25",2.77155,"ton/yr"
"1640","NOx",16.8103,"ton/yr"
"1640","SOx",0.200974,"ton/yr"
"1640","VOC",25.1871,"ton/yr"
"1640","NH3",1.98723,"ton/yr"
"1641","PM25",0.0940033,"ton/yr"
"1641","NOx",0.126674,"ton/yr"
"1641","SOx",0.00188285,"ton/yr"
"1641","VOC",0.684755,"ton/yr"
"1641","NH3",0.0234795,"ton/yr"
"1642","PM25",0.0311089,"ton/yr"
"1642","NOx",0.782549,"ton/yr"
"1642","SOx",0.000335386,"ton/yr"
"1642","VOC",0.057637,"ton/yr"
"1642","NH3",0.000264632,"ton/yr"
"1643","PM25",0.760625,"ton/yr"
"1643","NOx",10.0315,"ton/yr"
"1643","SOx",0.538909,"ton/yr"
"1643","VOC",4.52033,"ton/yr"
"1643","NH3",0.081007,"ton/yr"
"1644","PM25",0.951925,"ton/yr"
"1644","NOx",3.70246,"ton/yr"
"1644","SOx",0.0245484,"ton/yr"
"1644","VOC",7.04909,"ton/yr"
"1644","NH3",0.127944,"ton/yr"
"1645","PM25",0.942644,"ton/yr"
"1645","NOx",7.94854,"ton/yr"
"1645","SOx",0.065526,"ton/yr"
"1645","VOC",6.02829,"ton/yr"
"1645","NH3",0.0942041,"ton/yr"
"1646","PM25",2.58533,"ton/yr"
"1646","NOx",55.2586,"ton/yr"
"1646","SOx",2.86246,"ton/yr"
"1646","VOC",14.7492,"ton/yr"
"1646","NH3",0.42161,"ton/yr"
"1647","PM25",3.53622,"ton/yr"
"1647","NOx",75.5132,"ton/yr"
"1647","SOx",3.20217,"ton/yr"
"1647","VOC",21.6577,"ton/yr"
"1647","NH3",0.604603,"ton/yr"
"1648","PM25",2.42857,"ton/yr"
"1648","NOx",56.345,"ton/yr"
"1648","SOx",2.36378,"ton/yr"
"1648","VOC",10.8108,"ton/yr"
"1648","NH3",0.233548,"ton/yr"
"1649","PM25",2.51381,"ton/yr"
"1649","NOx",34.5999,"ton/yr"
"1649","SOx",0.486168,"ton/yr"
"1649","VOC",27.2274,"ton/yr"
"1649","NH3",2.10553,"ton/yr"
"1650","PM25",0.0960792,"ton/yr"
"1650","NOx",3.60596,"ton/yr"
"1650","SOx",0.0470285,"ton/yr"
"1650","VOC",0.207483,"ton/yr"
"1650","NH3",0.00280337,"ton/yr"
"1651","PM25",2.78639,"ton/yr"
"1651","NOx",64.6179,"ton/yr"
"1651","SOx",15.2706,"ton/yr"
"1651","VOC",8.0134,"ton/yr"
"1651","NH3",0.255457,"ton/yr"
"1652","PM25",3.18932,"ton/yr"
"1652","NOx",39.0217,"ton/yr"
"1652","SOx",3.52893,"ton/yr"
"1652","VOC",22.671,"ton/yr"
"1652","NH3",1.5024,"ton/yr"
"1653","PM25",2.23442,"ton/yr"
"1653","NOx",13.7144,"ton/yr"
"1653","SOx",3.54441,"ton/yr"
"1653","VOC",14.2134,"ton/yr"
"1653","NH3",0.944033,"ton/yr"
"1654","PM25",2.84649,"ton/yr"
"1654","NOx",30.5197,"ton/yr"
"1654","SOx",3.59378,"ton/yr"
"1654","VOC",18.7971,"ton/yr"
"1654","NH3",1.27453,"ton/yr"
"1655","PM25",3.72681,"ton/yr"
"1655","NOx",51.4657,"ton/yr"
"1655","SOx",3.53629,"ton/yr"
"1655","VOC",18.7579,"ton/yr"
"1655","NH3",1.07807,"ton/yr"
"1656","PM25",2.58445,"ton/yr"
"1656","NOx",41.3416,"ton/yr"
"1656","SOx",3.5049,"ton/yr"
"1656","VOC",14.3508,"ton/yr"
"1656","NH3",0.525697,"ton/yr"
"1657","PM25",2.24745,"ton/yr"
"1657","NOx",7.87955,"ton/yr"
"1657","SOx",3.09929,"ton/yr"
"1657","VOC",9.45517,"ton/yr"
"1657","NH3",0.327846,"ton/yr"
"1658","PM25",1.5664,"ton/yr"
"1658","NOx",9.92129,"ton/yr"
"1658","SOx",1.8136,"ton/yr"
"1658","VOC",11.2867,"ton/yr"
"1658","NH3",0.728515,"ton/yr"
"1659","PM25",0.187597,"ton/yr"
"1659","NOx",3.58292,"ton/yr"
"1659","SOx",0.0476586,"ton/yr"
"1659","VOC",0.293132,"ton/yr"
"1659","NH3",0.00404852,"ton/yr"
"1660","PM25",2.81317,"ton/yr"
"1660","NOx",1.27792,"ton/yr"
"1660","SOx",0.0828801,"ton/yr"
"1660","VOC",8.32464,"ton/yr"
"1660","NH3",0.74695,"ton/yr"
"1661","PM25",2.01428,"ton/yr"
"1661","NOx",0.793763,"ton/yr"
"1661","SOx",0.0457853,"ton/yr"
"1661","VOC",5.20971,"ton/yr"
"1661","NH3",0.395261,"ton/yr"
"1664","PM25",0.284043,"ton/yr"
"1664","NOx",3.5726,"ton/yr"
"1664","SOx",0.0232606,"ton/yr"
"1664","VOC",1.13376,"ton/yr"
"1664","NH3",0.0407504,"ton/yr"
"1665","PM25",4.49105,"ton/yr"
"1665","NOx",28.2311,"ton/yr"
"1665","SOx",0.178107,"ton/yr"
"1665","VOC",19.4664,"ton/yr"
"1665","NH3",1.74831,"ton/yr"
"1666","PM25",0.124436,"ton/yr"
"1666","NOx",3.1302,"ton/yr"
"1666","SOx",0.00134154,"ton/yr"
"1666","VOC",0.230548,"ton/yr"
"1666","NH3",0.00105853,"ton/yr"
"1667","PM25",0.124436,"ton/yr"
"1667","NOx",3.1302,"ton/yr"
"1667","SOx",0.00134154,"ton/yr"
"1667","VOC",0.230548,"ton/yr"
"1667","NH3",0.00105853,"ton/yr"
"1668","PM25",0.124436,"ton/yr"
"1668","NOx",3.1302,"ton/yr"
"1668","SOx",0.00134154,"ton/yr"
"1668","VOC",0.230548,"ton/yr"
"1668","NH3",0.00105853,"ton/yr"
"1669","PM25",0.732943,"ton/yr"
"1669","NOx",26.3589,"ton/yr"
"1669","SOx",1.62572,"ton/yr"
"1669","VOC",2.31202,"ton/yr"
"1669","NH3",0.0423675,"ton/yr"
"1670","PM25",0.527217,"ton/yr"
"1670","NOx",17.0154,"ton/yr"
"1670","SOx",0.93666,"ton/yr"
"1670","VOC",1.53936,"ton/yr"
"1670","NH3",0.0379494,"ton/yr"
"1671","PM25",0.700406,"ton/yr"
"1671","NOx",24.994,"ton/yr"
"1671","SOx",1.52909,"ton/yr"
"1671","VOC",2.47719,"ton/yr"
"1671","NH3",0.0395208,"ton/yr"
"1672","PM25",0.431105,"ton/yr"
"1672","NOx",15.2728,"ton/yr"
"1672","SOx",0.602613,"ton/yr"
"1672","VOC",1.23578,"ton/yr"
"1672","NH3",0.0381974,"ton/yr"
"1673","PM25",4.17986,"ton/yr"
"1673","NOx",2.1784,"ton/yr"
"1673","SOx",0.162586,"ton/yr"
"1673","VOC",17.883,"ton/yr"
"1673","NH3",9.9298,"ton/yr"
"1678","PM25",3.18035,"ton/yr"
"1678","NOx",43.0549,"ton/yr"
"1678","SOx",0.300353,"ton/yr"
"1678","VOC",21.8722,"ton/yr"
"1678","NH3",1.40878,"ton/yr"
"1679","PM25",5.10464,"ton/yr"
"1679","NOx",11.4581,"ton/yr"
"1679","SOx",0.144652,"ton/yr"
"1679","VOC",15.7467,"ton/yr"
"1679","NH3",1.17837,"ton/yr"
"1680","PM25",2.94043,"ton/yr"
"1680","NOx",1.30878,"ton/yr"
"1680","SOx",0.116994,"ton/yr"
"1680","VOC",6.768,"ton/yr"
"1680","NH3",0.42195,"ton/yr"
"1681","PM25",2.62635,"ton/yr"
"1681","NOx",1.63675,"ton/yr"
"1681","SOx",0.151223,"ton/yr"
"1681","VOC",7.81204,"ton/yr"
"1681","NH3",0.395618,"ton/yr"
"1682","PM25",2.96389,"ton/yr"
"1682","NOx",7.81696,"ton/yr"
"1682","SOx",0.0711635,"ton/yr"
"1682","VOC",9.18035,"ton/yr"
"1682","NH3",0.526785,"ton/yr"
"1683","PM25",3.14166,"ton/yr"
"1683","NOx",28.2785,"ton/yr"
"1683","SOx",0.207876,"ton/yr"
"1683","VOC",20.2315,"ton/yr"
"1683","NH3",2.02758,"ton/yr"
"1684","PM25",1.94204,"ton/yr"
