isrm,PrimaryPM25,NO3,NH4,SO4,SOA,TotalPM25,Total,White,Black,Native_American,Asian,Pacific_Islander,Other,Multiple,Hispanic,White non hispanic,geometry,Area,DeathsK,DeathsK_White,DeathsK_Asian,DeathsK_Black,DeathsK_Hispanic,Pop_density,DeathsK_per,DeathsK_area,TotalPM_area,Black_per,Asian_per,Hispanic_per
2891,2.948930649,0.442534333,0.468612461,0.054892835,0.594951011,4.509921288,5036,0.345313741,107,78,732,35,2072,273,3750,-2011,"POLYGON ((-121.8131543 37.35940368999999, -121.8162212 37.36810756, -121.8271725 37.36566933000002, -121.8241044 37.35696577, -121.8131543 37.35940368999999))",1.000003267,1.251336709,0.43210376,0.181886114,0.026587178,0.931793618,5035.983545,0.000248478,1.25133262,4.509906552,0.021247021,0.145353455,0.744638602
2892,2.905385514,0.43102831,0.453699543,0.054887799,0.575588478,4.420589644,3828,0.464733542,59,68,539,23,1128,232,2419,-640,"POLYGON ((-121.8162212 37.36810756, -121.8192888 37.37681139, -121.8302413 37.37437285000004, -121.8271725 37.36566933000002, -121.8162212 37.36810756))",1.000001453,0.932090565,0.43317375,0.131242637,0.014366077,0.589009163,3827.994437,0.000243493,0.93208921,4.420583219,0.015412748,0.140804598,0.631922675
2893,2.702086981,0.395727106,0.414552811,0.054634747,0.523598695,4.09060034,4605,0.398697068,109,65,1417,13,904,261,2188,-352,"POLYGON ((-121.8192888 37.37681139, -121.8223572 37.38551517000003, -121.8333109 37.38307632999999, -121.8302413 37.37437285000004, -121.8192888 37.37681139))",1.000001327,1.036581387,0.41328196,0.318965435,0.024535803,0.492516846,4604.993891,0.000225099,1.036580012,4.090594914,0.023669924,0.307709012,0.475135722
2894,2.441057378,0.365664092,0.37806585,0.054624264,0.470794171,3.710205755,3784,0.499735729,93,34,927,37,595,207,1399,492,"POLYGON ((-121.8223572 37.38551517000003, -121.8254263 37.39421890000001, -121.8363812 37.39177976000001, -121.8333109 37.38307632999999, -121.8223572 37.38551517000003))",0.999998143,0.771707481,0.385649801,0.189052018,0.018966384,0.285311513,3784.007026,0.00020394,0.771708914,3.710212644,0.024577167,0.244978858,0.369714588
2895,2.253962881,0.556551618,0.319616801,0.106093194,0.464905352,3.701129845,5621,0.661448141,122,12,1324,13,110,322,561,3157,"POLYGON ((-121.9487998 37.74233008, -121.9518995 37.75103184000001, -121.9629045 37.74858019000001, -121.9598036 37.73987872999999, -121.9487998 37.74233008))",1.000000963,1.143510008,0.756372569,0.269348381,0.024819111,0.114127222,5620.994586,0.000203435,1.143508906,3.70112628,0.021704323,0.235545277,0.099804305
2896,2.361430779,0.568367341,0.326694844,0.106737454,0.481968612,3.84519903,1925,0.60987013,81,4,535,4,47,80,149,1025,"POLYGON ((-121.9518995 37.75103184000001, -121.9549999 37.75973354, -121.9660061 37.75728158, -121.9629045 37.74858019000001, -121.9518995 37.75103184000001))",0.999996211,0.407028274,0.248234386,0.113122144,0.017126904,0.031505046,1925.007294,0.000211443,0.407029816,3.845213599,0.042077922,0.277922078,0.077402597
2897,2.285326929,0.544842963,0.315086123,0.107087407,0.457986046,3.710329468,2965,0.72074199,43,10,554,13,68,140,321,1816,"POLYGON ((-121.9549999 37.75973354, -121.958101 37.76843519000001, -121.9691085 37.76598293, -121.9660061 37.75728158, -121.9549999 37.75973354))",0.99999898,0.604701322,0.435833634,0.112986352,0.008769699,0.065466821,2965.003024,0.000203946,0.604701939,3.710333252,0.01450253,0.186846543,0.108263069
2898,2.246017397,0.537588391,0.310993606,0.106951779,0.449420332,3.650971505,18717,0.761607095,358,40,2733,44,362,925,1611,12644,"POLYGON ((-121.958101 37.76843519000001, -121.961203 37.77713679, -121.9722117 37.77468422000003, -121.9691085 37.76598293, -121.958101 37.76843519000001))",1.000003053,3.755545734,2.860250278,0.548373484,0.071832311,0.323245401,18716.94286,0.000200649,3.75553427,3.650960359,0.019126997,0.14601699,0.086071486
2899,3.532732738,0.56552043,0.569400072,0.156140799,0.514579583,5.338373621,3689,0.624559501,188,24,484,28,371,290,868,1436,"POLYGON ((-122.0233993 37.9511571, -122.0265171 37.95985752000001, -122.0375516 37.95739852999999, -122.0344326 37.94869841999998, -122.0233993 37.9511571))",0.999999131,1.087653021,0.679304028,0.14270102,0.055429322,0.255918358,3689.003204,0.000294837,1.087653966,5.338378258,0.05096232,0.131200867,0.235294118
2900,3.720021001,0.598057833,0.59606168,0.156189974,0.556391086,5.626721573,6383,0.461225129,369,48,516,46,2076,384,4286,-1342,"POLYGON ((-122.0265171 37.95985752000001, -122.0296356 37.96855787999999, -122.0406713 37.96609858999999, -122.0375516 37.95739852999999, -122.0265171 37.95985752000001))",0.999995375,1.985271036,0.91565689,0.160488776,0.114768136,1.333052117,6383.029521,0.000311025,1.985280218,5.626747596,0.057809807,0.080839731,0.671471095
2901,4.103262081,0.645121907,0.605560033,0.165803643,0.591794231,6.111541895,7302,0.443440153,530,53,754,61,2237,429,4344,-1106,"POLYGON ((-122.0296356 37.96855787999999, -122.0327548 37.97725818000001, -122.0437918 37.97479858000002, -122.0406713 37.96609858999999, -122.0296356 37.96855787999999))",0.999995933,2.470296567,1.095428688,0.255081294,0.179301175,1.469593027,7302.029697,0.000338304,2.470306613,6.111566751,0.072582854,0.103259381,0.594905505
2902,4.059344799,0.64338125,0.606033039,0.16580116,0.589033441,6.06359369,6509,0.61084652,367,64,558,62,1032,450,2199,1777,"POLYGON ((-122.0327548 37.97725818000001, -122.0358749 37.98595841999998, -122.0469131 37.98349852, -122.0437918 37.97479858000002, -122.0327548 37.97725818000001))",0.999999924,2.184438436,1.334356618,0.187266346,0.123166217,0.737990493,6509.000497,0.000335603,2.184438603,6.063594153,0.056383469,0.085727454,0.337839914
2903,2.588199298,0.351691036,0.431844608,0.053672095,0.532767111,3.958174148,,,,,,,,,,,"POLYGON ((-121.7777048 37.29220566999999, -121.783825 37.30961463999999, -121.8057113 37.30474349999999, -121.7995862 37.28733574000001, -121.7777048 37.29220566999999))",3.999999543,,,,,,,,,0.98954365,,,
2904,2.10196513,0.300809887,0.403519098,0.06172097,0.4239442,3.291959285,3329,0.590267348,113,43,520,9,428,251,984,981,"POLYGON ((-121.7532532 37.22256813999998, -121.7563071 37.23127296999998, -121.7672397 37.22884065999997, -121.7641846 37.22013613000001, -121.7532532 37.22256813999998))",1.000002876,0.601645724,0.355131826,0.093978906,0.020422339,0.177837006,3328.990426,0.000180729,0.601643994,3.291949817,0.033944127,0.156203064,0.29558426
2905,2.094989414,0.301333163,0.403178907,0.061717641,0.422756999,3.283976124,3863,0.508930883,179,43,1031,26,390,228,983,983,"POLYGON ((-121.7563071 37.23127296999998, -121.7593617 37.23997776000002, -121.7702955 37.23754515000001, -121.7672397 37.22884065999997, -121.7563071 37.23127296999998))",1.000000797,0.696445522,0.354442634,0.185875054,0.032271227,0.177221317,3862.996923,0.000180286,0.696444967,3.283973509,0.046337044,0.266891017,0.254465441
2906,2.194522945,0.311236826,0.409935069,0.061628074,0.453120816,3.43044373,3362,0.42266508,97,11,1412,3,218,200,607,814,"POLYGON ((-121.7593617 37.23997776000002, -121.762417 37.24868251000002, -121.773352 37.24624958999999, -121.7702955 37.23754515000001, -121.7593617 37.23997776000002))",0.99999833,0.633426734,0.267727361,0.266031692,0.018275548,0.114363482,3362.005613,0.000188408,0.633427791,3.430449458,0.028851874,0.419988102,0.180547293
2907,2.065626877,0.296005433,0.390885757,0.061624936,0.423681094,3.237824096,870,0.564367816,4,1,318,0,28,28,65,426,"POLYGON ((-121.762417 37.24868251000002, -121.7654731 37.25738722000001, -121.7764093 37.25495399999999, -121.773352 37.24624958999999, -121.762417 37.24868251000002))",0.999999298,0.154623811,0.087264703,0.056517669,0.000710914,0.011552354,870.0006109,0.000177729,0.15462392,3.23782637,0.004597701,0.365517241,0.074712644
2908,2.777819257,0.375082531,0.461791103,0.053640181,0.576269932,4.244603004,7372,0.251356484,239,53,3985,20,942,280,2095,-242,"POLYGON ((-121.783825 37.30961463999999, -121.7868863 37.31831907, -121.797831 37.31588372, -121.7947686 37.30717959, -121.783825 37.30961463999999))",1.000004157,1.722680639,0.433006948,0.931210302,0.05584925,0.489557235,7371.969357,0.000233679,1.722673478,4.244585361,0.032419967,0.540558871,0.284183397
2909,2.813773497,0.377872438,0.465370833,0.053638374,0.582387924,4.293043066,7169,0.219556423,207,86,4009,25,942,326,2046,-472,"POLYGON ((-121.7868863 37.31831907, -121.7899483 37.32702344999997, -121.8008942 37.32458779999997, -121.797831 37.31588372, -121.7868863 37.31831907))",0.999997931,1.694602097,0.372060776,0.947643996,0.048930483,0.483631733,7169.01483,0.000236379,1.694605603,4.293051947,0.02887432,0.559213279,0.285395453
2910,3.087449221,0.447319579,0.484090389,0.055425713,0.605532853,4.679817755,9387,0.197933312,287,29,5596,48,1216,353,2308,-450,"POLYGON ((-121.7899483 37.32702344999997, -121.793011 37.3357278, -121.8039581 37.33329182999997, -121.8008942 37.32458779999997, -121.7899483 37.32702344999997))",0.999996119,2.421537441,0.479302926,1.443584054,0.074036566,0.595388134,9387.036435,0.000257967,2.42154684,4.67983592,0.030574198,0.596143603,0.245871951
2911,3.074336044,0.446284414,0.480275392,0.055415419,0.602391996,4.658703265,3061,0.285200915,173,41,1212,3,633,126,1229,-356,"POLYGON ((-121.793011 37.3357278, -121.7960744 37.34443209999998, -121.8070228 37.34199583000001, -121.8039581 37.33329182999997, -121.793011 37.3357278))",0.999999724,0.786026107,0.224175365,0.31122628,0.044424213,0.315591665,3061.000846,0.000256787,0.786026325,4.658704552,0.056517478,0.395949036,0.401502777
2912,3.042509754,0.442912651,0.476011975,0.055343175,0.599698327,4.616475882,5068,0.340370955,145,67,1264,51,1578,238,3164,-1439,"POLYGON ((-121.7960744 37.34443209999998, -121.7991386 37.35313634999999, -121.8100882 37.35069978, -121.8070228 37.34199583000001, -121.7960744 37.34443209999998))",1.000001962,1.289442852,0.438888895,0.321597428,0.03689211,0.805011283,5067.990059,0.000254428,1.289440323,4.616466827,0.028610892,0.249408051,0.624309392
2913,2.972120815,0.436946063,0.468804482,0.055334569,0.587264235,4.520470164,4382,0.39890461,102,30,990,39,1259,214,2609,-861,"POLYGON ((-121.7991386 37.35313634999999, -121.8022035 37.36184056999999, -121.8131543 37.35940368999999, -121.8100882 37.35069978, -121.7991386 37.35313634999999))",1.000000523,1.09141241,0.435369442,0.246576514,0.025404853,0.649816289,4381.997708,0.000249067,1.09141184,4.5204678,0.023277042,0.225924236,0.595390233
2914,2.87303108,0.419462251,0.439351214,0.054895747,0.560128456,4.346868748,4010,0.44713217,109,72,649,11,1113,263,2448,-655,"POLYGON ((-121.8022035 37.36184056999999, -121.8052692 37.37054473999999, -121.8162212 37.36810756, -121.8131543 37.35940368999999, -121.8022035 37.36184056999999))",1.000000387,0.959915943,0.429209298,0.155357967,0.026092478,0.586003548,4009.998447,0.000239381,0.959915571,4.346867065,0.027182045,0.161845387,0.610473815
2915,2.803899049,0.408355186,0.424277144,0.054890313,0.539798523,4.231220215,2726,0.512839325,49,29,510,10,599,131,1249,149,"POLYGON ((-121.8052692 37.37054473999999, -121.8083356 37.37924886999999, -121.8192888 37.37681139, -121.8162212 37.36810756, -121.8052692 37.37054473999999))",0.999998261,0.634975321,0.325640315,0.118795823,0.011413716,0.2909333,2726.00474,0.000232933,0.634976425,4.231227572,0.017975055,0.187087307,0.458180484
2916,2.542219491,0.370887084,0.381486552,0.05463597,0.4817373,3.830966397,1645,0.674772036,40,6,300,4,100,85,423,687,"POLYGON ((-121.8083356 37.37924886999999, -121.8114027 37.38795296000001, -121.8223572 37.38551517000003, -121.8192888 37.37681139, -121.8083356 37.37924886999999))",1.000001167,0.346522301,0.233823559,0.063195556,0.008426074,0.089105735,1644.99808,0.000210652,0.346521897,3.830961925,0.024316109,0.182370821,0.257142857
2917,2.334084803,0.351271401,0.357745734,0.054626654,0.445755124,3.543483715,1888,0.565148305,66,12,439,0,185,119,417,650,"POLYGON ((-121.8114027 37.38795296000001, -121.8144706 37.39665700000003, -121.8254263 37.39421890000001, -121.8223572 37.38551517000003, -121.8114027 37.38795296000001))",1.000003686,0.367556683,0.207724037,0.085464716,0.012848909,0.081181746,1887.993041,0.00019468,0.367555328,3.543470653,0.034957627,0.232521186,0.220868644
2918,2.327740787,0.565578787,0.324166411,0.106692677,0.478284484,3.802463146,11538,0.741983013,294,44,1562,27,398,652,1478,7083,"POLYGON ((-121.9377953 37.74478038000002, -121.9408937 37.75348243999999, -121.9518995 37.75103184000001, -121.9487998 37.74233008, -121.9377953 37.74478038000002))",0.999999818,2.41221656,1.789823711,0.326562859,0.061465737,0.30900122,11538.0021,0.000209067,2.412216999,3.802463838,0.025481019,0.135378748,0.128098457
2919,2.447476078,0.579968151,0.33266999,0.107383311,0.498352805,3.965850334,3938,0.498222448,87,23,1589,10,107,160,390,1572,"POLYGON ((-121.9408937 37.75348243999999, -121.9439929 37.76218445000002, -121.9549999 37.75973354, -121.9518995 37.75103184000001, -121.9408937 37.75348243999999))",1.000001511,0.859093219,0.428019527,0.346647823,0.018979459,0.085080334,3937.994049,0.000218155,0.859091921,3.965844341,0.022092433,0.403504317,0.099035043
2920,2.271267996,0.544631162,0.31339626,0.107183024,0.455693942,3.692172383,637,0.631083203,30,3,152,2,13,35,62,340,"POLYGON ((-121.9439929 37.76218445000002, -121.9470928 37.77088639999997, -121.958101 37.76843519000001, -121.9549999 37.75973354, -121.9439929 37.76218445000002))",0.999997807,0.129271292,0.081580941,0.030846525,0.00608813,0.012582135,637.001397,0.000202938,0.129271576,3.692180481,0.047095761,0.238618524,0.09733124
2921,2.218998992,0.534919888,0.30795455,0.106996489,0.444291528,3.613161446,3863,0.802743981,52,11,507,12,47,133,227,2874,"POLYGON ((-121.9470928 37.77088639999997, -121.9501935 37.77958830000001, -121.961203 37.77713679, -121.958101 37.76843519000001, -121.9470928 37.77088639999997))",1.000002246,0.766994832,0.615700485,0.100664349,0.010324549,0.045070626,3862.991322,0.000198549,0.766993109,3.61315333,0.013461041,0.131245146,0.05876262
2922,3.600870133,0.569353816,0.568302963,0.156303526,0.517455763,5.412286202,7658,0.739618699,164,46,933,33,397,421,1174,4490,"POLYGON ((-122.0123653 37.95361472999999, -122.0154818 37.96231546000001, -122.0265171 37.95985752000001, -122.0233993 37.9511571, -122.0123653 37.95361472999999))",0.999998705,2.289617178,1.693443679,0.278951792,0.049033327,0.351006864,7658.009917,0.000298984,2.289620143,5.41229321,0.021415513,0.121833377,0.153303735
2923,3.803965711,0.606265751,0.596480821,0.156375867,0.560170627,5.723258776,2956,0.703315291,61,16,247,33,296,224,762,1317,"POLYGON ((-122.0154818 37.96231546000001, -122.018599 37.97101612000002, -122.0296356 37.96855787999999, -122.0265171 37.95985752000001, -122.0154818 37.96231546000001))",1.000002262,0.93542758,0.65790052,0.078163265,0.019303478,0.241135256,2955.993313,0.00031645,0.935425464,5.72324583,0.020635995,0.083558863,0.257780785
2924,4.328233797,0.674164201,0.622844712,0.165939753,0.621431018,6.412613481,2212,0.552893309,86,18,375,7,336,167,664,559,"POLYGON ((-122.018599 37.97101612000002, -122.0217171 37.97971672999999, -122.0327548 37.97725818000001, -122.0296356 37.96855787999999, -122.018599 37.97101612000002))",1.000000859,0.785886665,0.434511479,0.133231238,0.030554364,0.235908113,2211.9981,0.000355283,0.78588599,6.412607971,0.038878843,0.169529837,0.300180832
2925,4.269704903,0.67254212,0.623587673,0.165933123,0.618762891,6.350530711,8294,0.6727755,234,69,620,116,1162,513,2675,2905,"POLYGON ((-122.0217171 37.97971672999999, -122.0248359 37.98841728000001, -122.0358749 37.98595841999998, -122.0327548 37.97725818000001, -122.0217171 37.97971672999999))",0.999999072,2.917660429,1.962930455,0.218103384,0.082316438,0.941010568,8294.007698,0.00035178,2.917663137,6.350536605,0.028213166,0.074752833,0.322522305
2937,1.280025459,0.419640278,0.69924587,0.055460879,0.279606905,2.73397939,,,,,,,,,,,"POLYGON ((-121.5422705 36.81917692999999, -121.5784585 36.92367435000001, -121.7091174 36.89462792999998, -121.6727564 36.79017424000001, -121.5422705 36.81917692999999))",144.0000344,,,,,,,,,0.018985963,,,
2938,1.509883389,0.720810831,0.860570032,0.092946533,0.379549475,3.563760262,,,,,,,,,,,"POLYGON ((-121.5784585 36.92367435000001, -121.6147507 37.02816729999999, -121.7455832 36.99907712000002, -121.7091174 36.89462792999998, -121.5784585 36.92367435000001))",144.0000047,,,,,,,,,0.024748334,,,
2939,1.63835841,0.520004984,0.660921066,0.119563201,0.352957736,3.291805397,7201,0.688237745,108,79,438,15,1262,343,2759,2197,"POLYGON ((-121.6147507 37.02816729999999, -121.6511476 37.13265538999999, -121.782154 37.10352142999999, -121.7455832 36.99907712000002, -121.6147507 37.02816729999999))",143.9999895,1.301365691,0.895648988,0.079155419,0.019517775,0.498606852,50.0069481,0.00018072,0.009037262,0.022859761,0.014997917,0.060824885,0.38314123
2940,1.553887704,0.360713994,0.502790084,0.084091636,0.314000447,2.815483865,,,,,,,,,,,"POLYGON ((-121.6511476 37.13265538999999, -121.6876496 37.23713824000001, -121.8188304 37.20796046000001, -121.782154 37.10352142999999, -121.6511476 37.13265538999999))",143.9999745,,,,,,,,,0.019551975,,,
2941,2.141859531,0.29543915,0.372003443,0.05537848,0.42919351,3.293874115,,,,,,,,,,,"POLYGON ((-121.7435985 37.26225053000001, -121.7558204 37.29707141, -121.7995862 37.28733574000001, -121.7873448 37.25251973999998, -121.7435985 37.26225053000001))",15.99999292,,,,,,,,,0.205867223,,,
2942,1.641991597,0.26254728,0.256922247,0.052087816,0.316900597,2.530449537,21,0.571428571,3,0,6,0,0,0,0,12,"POLYGON ((-121.7925571 37.40153005000001, -121.8048262 37.43634822000001, -121.8486699 37.42659305, -121.8363812 37.39177976000001, -121.7925571 37.40153005000001))",16.00000903,0.002910873,0.001663356,0.000831678,0.000415839,0,1.312499259,0.000138613,0.000181929,0.158153007,0.142857143,0.285714286,0
2943,1.335803306,0.23623543,0.26405452,0.053569907,0.324790997,2.214454159,,,,,,,,,,,"POLYGON ((-121.8048262 37.43634822000001, -121.8171073 37.47116566999998, -121.8609704 37.46140562999999, -121.8486699 37.42659305, -121.8048262 37.43634822000001))",16.00001609,,,,,,,,,0.138403246,,,
2944,1.145612278,0.206729292,0.22283675,0.050144594,0.279494771,1.904817685,2,1,0,0,0,0,0,0,0,2,"POLYGON ((-121.8171073 37.47116566999998, -121.8294002 37.50598238999999, -121.8732828 37.49621747999998, -121.8609704 37.46140562999999, -121.8171073 37.47116566999998))",15.99999373,0.000208303,0.000208303,0,0,0,0.125000049,0.000104152,1.30E-05,0.119051152,0,0,0
